gene,D1_fc,D4_fc,D7_fc,D14_fc,D1_padj,D4_padj,D7_padj,D14_padj,peak_timepoint,direction,pattern
Lrrc47,0.869721911954565,0.419219452187336,0.146465797701627,2.75238619159723,0.305892850365925,0.677465525536277,0.869371811998782,5.31703568031342e-05,D14,up,late_D14
Gm11745,-3.5106112913917,-1.57545568761882,-2.45007805549758,-3.4802371192733,0.0469011035002997,0.448296872954835,0.148327228030231,0.0615498418763878,D1,down,acute_D1
Gm47626,0.105089321247319,0.241656484537701,-3.68255180789597,0.513633574389952,0.992994665262273,0.941627285568049,0.0313197704325319,0.862350809155353,D7,down,other
Ms4a4c,1.71571059927566,3.86189129985314,1.85189711724921,1.91030723125084,0.0331632614322524,1.08082230844019e-08,0.0165766422180838,0.0139454827382603,D4,up,sustained_up
Slc35f2,-3.61500190518061,-0.883854041722797,-1.16972476086642,-0.180898932609224,0.0035488842740617,0.604828127860134,0.387969762806834,0.948012629677802,D1,down,acute_D1
Gask1a,-4.51562414968622,-3.7233616756921,-6.00878171476057,-0.40439012715288,0.074777688105577,0.0677072316796241,0.0093897448101349,0.917849871810282,D7,down,other
5430431A17Rik,-2.09422024235772,-1.99962958269563,-1.34627378832919,-0.627431284725596,0.0006202447567353,0.0024540000320287,0.0416193167537284,0.424598808499778,D1,down,other
Tent2,-0.0934611156552694,0.649428236912404,0.420597322437253,1.02386886581584,0.877008874570666,0.0200416616006636,0.147048837007694,9.72637777396796e-05,D14,up,other
Serpini1,-3.1362811432509,-3.47844510219831,-3.28019361372463,-2.60368866584206,0.0182540131464943,0.0041882694659556,0.0096034787350567,0.0485954492580982,D4,down,other
Rbbp8,0.615156660600662,0.797317510345458,0.689951582638724,0.586078223506457,0.0475491400934348,0.0053392554767535,0.0194181886580147,0.0641903707335949,D4,up,subacute_D4
Ptprcap,0.545080713545296,5.78951141495428,0.714559174998415,6.07575943494175,0.76720954267662,0.0001115406601393,0.505698999236362,4.68091589703871e-05,D14,up,other
Clec4e,6.54760247157161,5.89312294864913,3.08224430689295,5.14317040091576,2.77100955724726e-13,6.661576214580451e-10,0.00146890172044,7.90226202018834e-06,D1,up,sustained_up
Gm38300,2.16379980281854,-1.49900223534253,-3.72552873206209,0.0,0.451938035944393,1.0,0.0272015018662982,1.0,D7,down,other
Gm49555,-2.26110283367332,-2.41713026904936,-4.74585618738346,-2.57484988141985,0.515837622744524,1.0,0.0470239136509788,0.363388919394796,D7,down,other
March9,-0.760013000639056,-2.03070664931793,0.106977169565144,5.6899462496901,0.715722141692638,0.127142391121332,0.95445207449824,0.0009323050603875,D14,up,late_D14
Styxl1,0.823260756505631,-1.20844267838639,-5.31371131636397,-2.3932729737077,1.0,1.0,0.0116755201978906,0.352232402568621,D7,down,other
Sema3c,-1.92251468661503,-1.36310835000194,-2.9865354731499,-1.46850661910591,0.0152825257520871,0.0943600908263556,5.0171608044835e-05,0.0782049410272851,D7,down,other
Dnah8,2.06218599319191,0.0034843093262412,-6.19186852486565,-0.80687685534057,0.478078378957272,1.0,0.0132155885841803,0.821810389869411,D7,down,other
Icam5,-6.68183364935698,-4.50065753802546,-3.3170296453279,-5.54627587889325,2.43678172019446e-05,0.0012097879894285,0.0275304883561581,0.0003341755533547,D1,down,other
Plcl2,-1.85119608479422,-1.15448362127384,-1.20519645420725,-0.679322022771501,1.43368582080703e-06,0.0053351895541531,0.0040819879396919,0.147117877566932,D1,down,other
Jpx,-0.818480627793713,-1.52315744303526,-1.57433114361089,0.168551454461175,0.286581096607364,0.0168096781644454,0.0143232393128802,0.887841984218236,D7,down,other
9930024M15Rik,-1.01155423941759,-1.81062234714357,-4.17424659825945,-2.2552971430591,0.676010640095061,0.317753229602089,0.0095596632108952,0.224785847461337,D7,down,other
Gm26604,-1.76099257213373,-1.06871156182638,-6.2292966788557,0.128892403102696,0.674981044426683,1.0,0.0154008128776767,0.993921489770361,D7,down,other
Ece2,3.92391326707307,-3.43249185271896,-1.85583639098202,4.71858783427146,0.114424322411783,0.0566115183057973,0.330905181894612,0.0175268550862046,D14,up,late_D14
Vangl2,0.086825572832502,-0.70291951912461,-0.409305230517464,2.20783841872464,0.983771348053039,0.595921389657154,0.723801658634775,0.0299562491670347,D14,up,late_D14
Man2a1,1.3528947164316,2.06458212481717,1.82429353391433,2.37564614368873,0.0007468430318317,2.26715718552026e-08,1.83604664549244e-06,1.2965176755551e-10,D14,up,sustained_up
Trim24,-0.828385251179265,-0.934194490094067,-0.490129525887484,0.565038871373948,0.0635635943307414,0.0268540303872925,0.252744154314383,0.218530807657721,D4,down,other
Ralgapa1,0.0266507340409541,-1.02239646456045,-0.820333908478085,-0.960515671056843,0.989123697147445,0.002526844333044,0.022146464059287,0.0057519067318932,D4,down,other
Gm49307,-2.39339727730725,-2.66703997318047,-3.53177525012195,-1.60491244096037,0.0027645464853153,0.0013085055909418,6.30529636310483e-06,0.059781295666694,D7,down,other
Ccl24,-1.97634748175086,-2.59672182859137,-1.60818046529988,-1.90520767465359,0.0657738015153917,0.0081465278196115,0.120504651853176,0.0732350785626387,D4,down,other
Srxn1,3.3693760269899,0.499270581577392,1.09310446074682,1.03167070397231,0.0041055650922854,0.793339568683371,0.397483577239883,0.503644352477391,D1,up,acute_D1
Dusp26,-3.02837861481473,-3.32301288578899,-3.40414242040784,-3.3921218872277,0.036713687037507,0.0143873962137984,0.014331932439433,0.0157861820523693,D7,down,other
Khk,-1.21135277065255,-0.425857389196271,-0.818182298187257,-0.683522126219362,0.0098804286469061,0.481366204218378,0.091428851255909,0.197556323110562,D1,down,acute_D1
Oit3,1.41709739999301,4.49681057789853,4.41216777277037,2.74398402213389,0.446635673524065,0.0009549490561638,0.0045784300761015,0.0938548477895967,D4,up,D7_peak_resolve
Anxa4,1.55524057049487,2.62383777041859,2.20023612294675,1.2503380396092,0.0278315654806262,2.65427493599294e-05,0.0008484539827774,0.0868327081557519,D4,up,D7_peak_resolve
Efemp1,0.861517986320925,-1.16975293075652,-0.373661718493036,-4.19948299946757,0.6626191961538,0.464426672629131,0.809987884947085,0.0023681040818449,D14,down,late_D14
Nr2c2ap,0.817645438504493,0.903599734229645,0.377695617609275,0.0769440032843901,0.0838305659064686,0.0425825489715563,0.424848683235121,0.933281093837571,D4,up,subacute_D4
Epha7,-0.549507819403729,-3.03035061782115,-4.08304663602904,-0.437026680164555,0.689184457398994,9.48856290734528e-05,2.5814640377318e-07,0.708991724401111,D7,down,other
Gm26708,-1.98328751313212,-0.886491433312838,-2.21024606522411,6.36114460282396,0.605522361558594,1.0,0.407401570269091,0.006136474082081,D14,up,late_D14
Rab4a,0.26885088869164,-1.96190040868835,-0.890802412088954,-1.51450612395669,0.873861385901569,0.0102153278385669,0.2780919526536,0.0692576981829659,D4,down,other
Crhr2,0.401868358371233,-1.5397396480191,-5.9972308426526,2.7128415134777,0.957609686407617,0.700355333135947,0.0426165516572136,0.467178345159754,D7,down,other
Nbeal2,-1.27767173600199,-1.46029450049878,-0.919218006016928,-2.01554685354116,0.108876125777642,0.0482514886583746,0.220990844300519,0.0047152898214608,D14,down,other
Stk33,0.686849473877076,-1.36942741728814,-5.42269924232547,-3.09891338771111,0.89624371214921,0.741155292345683,0.0433944356571407,0.249254566406965,D7,down,other
Gm18878,-0.0588593222872089,-0.477987877019439,-6.40004908055212,-0.362805302159135,1.0,0.924446091036909,0.0267322581889595,0.948851540240488,D7,down,other
Hebp2,-0.132558667352951,-0.295019741972369,-0.312039860469571,4.94419800180655,0.98303102406096,0.906700164254211,0.856265225697954,0.0094311033618415,D14,up,late_D14
Gm44235,-0.365633480166114,-2.75950591829781,-2.38434709025646,-4.07086835335508,0.930103043099638,0.106042065573893,0.138608472236018,0.010345722783148,D14,down,late_D14
Mir17hg,0.398786444153592,-1.34421764573256,-1.63434500994353,-2.88970066918166,0.891835053921951,0.415334438887759,0.233930924995702,0.0337444003953502,D14,down,late_D14
Traf1,4.06210914282115,2.41602155218875,2.54948805758647,0.91745296473306,5.40495464501127e-06,0.0170946532926496,0.0094004347380575,0.465673717341817,D1,up,D7_peak_resolve
Gm37258,-1.59710015441978,-0.438258494652763,-5.40597629850288,-1.36766969880025,1.0,1.0,0.0151594658546231,0.720193204708832,D7,down,other
Mgst2,1.15392924936965,3.73704659846278,-1.23373902104761,4.16904905902923,0.494200476000319,0.0017426530648994,0.349780683090671,0.0255689084629535,D14,up,other
Ppp2r2d,1.41719948934556,-0.535978147413924,-0.396441364252113,-0.927356883803748,0.0010957555509415,0.302261313205075,0.414357455823979,0.0437788133156249,D1,up,acute_D1
Cks1b,2.37539958788981,2.03382478273094,1.95643019450286,1.29509508636614,0.0046549111914525,0.0164118557613724,0.0238620925340588,0.175252836007206,D1,up,D7_peak_resolve
Gm5535,2.32519107943653,0.217421481275081,-0.139238770410592,5.40874005389733,0.376905596294095,1.0,0.963663447312822,0.0138414463690627,D14,up,late_D14
Zfp939,-0.243206172679355,-0.469209720726859,-1.81236836638885,-4.13859250308162,0.950339506377116,0.844642390789148,0.226552318705322,0.0060073541391851,D14,down,late_D14
Pold3,0.542342422069938,0.394730533718717,0.601169870209929,1.74977070719946,0.292026375761295,0.463438364093802,0.168353543582936,8.59462089202299e-06,D14,up,late_D14
Zcchc9,0.472884914605847,0.924166561754503,0.125013686857098,0.0357709209176673,0.415981322343567,0.0445223282528496,0.824509020030287,0.979154268030852,D4,up,subacute_D4
Ypel1,-2.18244311671035,-3.41224126128157,-2.71594794069656,-2.48216726483098,0.210192561247047,0.0201833538337509,0.0786388966438205,0.130518639543101,D4,down,other
Unc13c,-1.63711575796527,-3.43441256245044,-2.82978687864026,-2.35918064236109,0.333247494651161,0.0095137139627384,0.0422753431182407,0.107524628883367,D4,down,other
Gm37873,-1.63756256927966,-1.95506457788267,-5.60038620248102,-3.95618314628853,0.674235638352528,0.574111376471948,0.0445031180793457,0.151727609985208,D7,down,other
Bbs9,-1.00349523758905,-1.52144841727923,-2.1261863962371,-2.16468734035705,0.13779970477392,0.0096441896494528,0.0002136321727495,0.0001141170952835,D14,down,other
9130604C24Rik,-4.92059948917357,-1.4578619279499,-5.33303124575338,0.0,1.0,1.0,0.0132644802752912,1.0,D7,down,other
Gm49463,-0.567342992645401,-0.134379643692032,-0.757254069519534,4.02117515590241,0.540277456662292,0.915394000099052,0.274987972496521,0.0100251474544013,D14,up,late_D14
Neto1,-1.53094872334141,-3.49041899221128,-4.88945425216781,-0.459349780664442,0.559451614883476,0.0591113840517729,0.0122754799360389,0.89242018153368,D7,down,other
Slc1a4,0.28765731760736,-2.2498263735223,-2.26561596502156,-2.4807058357101,0.830766121994053,0.0004944992336187,0.0007302803688182,0.0001506978997738,D14,down,other
Vmn1r227,0.0042782154168915,-0.718910299076168,-3.71884737095303,3.65674897820457,1.0,0.790446680679042,0.0484947062043477,0.0314666638402026,D7,down,late_D14
Lrrc27,2.49212577665386,1.80714887855582,1.9108576048245,4.95785888696618,0.0133672223745858,0.07368248913145,0.0526573808601999,2.3480455728412e-07,D14,up,acute_D1
Ifi208,0.199785743720088,2.16571819721616,1.22466761304777,1.08793921338105,0.925719035348304,0.0129787820723565,0.170085504521415,0.287305494226261,D4,up,subacute_D4
Kcnb1,-1.82212393879347,-4.89286112755483,-4.5718036436162,-2.86107876621813,0.353610852316826,0.0009024728824956,0.0031135938087054,0.0852911197813585,D4,down,other
Gm37396,-1.30232303858071,-3.14121879606376,-4.78913132296886,-5.24410505671425,0.624482125665061,0.11851110886776,0.0253090086756517,0.0124019893554583,D14,down,late_D14
Dsn1,0.767289506178875,0.446728093827462,0.722747924532792,-1.93658577629648,0.460579927529283,0.691924901680276,0.382597975113526,0.0157917579504151,D14,down,late_D14
Wdsub1,-0.429132174993806,-0.259813639619061,0.669696609024436,-0.6859864397152,0.114070131627231,0.378736155358781,0.005165024233249,0.0083491681632338,D14,down,other
Rrp1b,0.465022799673023,-0.5315478776412,-0.521355436783553,-2.52364879031143,0.652634066938129,0.548424012225988,0.473292873637,4.65458228264471e-05,D14,down,late_D14
C030034I22Rik,-2.01691512835896,-0.644448574396786,-0.316200820759113,4.60318219193278,0.253704801216264,0.734334345751115,0.841250117276748,0.0118386240828127,D14,up,late_D14
Klhdc1,-0.529423983426906,-0.977806661914904,0.170071877656615,-2.82062115814679,0.685747837029853,0.288143392388424,0.868966926405586,0.0003230459552132,D14,down,late_D14
Synj1,-0.315016636932036,-1.03726652993956,-0.121000821705376,-0.242020128855686,0.639033320022451,0.0161508533949672,0.824509020030287,0.707702761888134,D4,down,other
Mboat1,-2.12404942704348,-0.166846112502507,-0.641604684109188,-2.28911368271995,0.0046962259096985,0.905084875120205,0.427342912005064,0.0031533780338873,D14,down,acute_D1
Dusp16,0.437500150797352,-0.927585862878755,-0.513200471082843,-1.56770520240702,0.607518201118127,0.133819999627606,0.404694153406244,0.0058715109236479,D14,down,late_D14
March11,0.888766748897775,-2.85412237331459,-6.73699634696672,1.07500657796004,0.817111537580667,0.215983457833405,0.00423624527544,0.749871060502993,D7,down,other
Gucy2e,-6.0213483676921,-5.00329782204528,-5.73124356717587,-4.39668521313515,0.0414600809501274,0.0867344886453869,0.0465427501583157,0.134868214468721,D1,down,other
Rnf8,-0.119574643008281,-0.365417571628115,-0.426802225491232,0.726205193882392,0.852469991065782,0.326711009934457,0.191375443271905,0.0258164869879677,D14,up,other
Nubpl,-0.406842283573121,0.247979431871539,0.0153375188325211,-1.04344465747512,0.559443724577564,0.736113772091237,0.988350088914839,0.0388460335775017,D14,down,late_D14
Gm44560,-0.769189815331858,-2.82285260640746,-7.83130402685367,-4.76219779101228,0.855911139117043,0.163777726402699,0.0001388258249673,0.0064620710022736,D7,down,late_D14
Olfr819,-2.1229464576322,1.08808967005243,-4.35182268241451,7.19684406790727,0.708353026543588,0.853631388346434,0.220148514272988,0.0409836267901107,D14,up,late_D14
Gm47612,1.37901962053353,-2.0976621477857,-6.50046136094724,0.0782117475242228,0.750214380719073,0.563323332990208,0.0207465724537976,1.0,D7,down,other
Gm45769,0.941011602051135,-0.125886961405369,-0.804117086371562,-2.89237068238292,0.526686863174404,0.954243716392525,0.494765453206236,0.0053485292426654,D14,down,late_D14
Gm48904,1.37414544594184,-1.75966435881396,-1.8205696297999,3.58825032043891,0.510686020072764,0.380657360944898,0.271033078807121,0.0217765332110829,D14,up,late_D14
Cacna2d1,-1.1444416336356,-3.23548257925087,-3.99876248936358,-3.52913005593962,0.547953107387749,0.0117287643526663,0.0020677049824208,0.0066435509222109,D7,down,other
Ppih,1.43733622390562,1.44290173541358,1.37871922013859,-1.21672662379348,0.005000465694983,0.0038581339880141,0.0087502289270262,0.0280349118177005,D4,up,subacute_D4
Rabggtb,1.6359734174092,0.234244966157089,-0.0713369414702681,1.21544699600275,0.0005872866648491,0.764343144482173,0.917729751981334,0.0179101859924569,D1,up,acute_D1
Tdgf1,1.67373030841005,-2.09455060563746,-4.11110684028414,-5.4380027771733,0.622501614046264,1.0,0.0935384096313097,0.0269234632197706,D14,down,late_D14
AI504432,2.26138439479849,0.562946968046764,1.14473264352594,1.01890785675813,0.0018451198750576,0.581862054542394,0.1398963509411,0.236398118735469,D1,up,acute_D1
A830005F24Rik,6.35320087465392,1.35294453943456,1.12311498999689,4.42625114223813,0.0005983257307312,0.492164272234285,0.528018290206944,0.0311298217844225,D1,up,acute_D1
Gm37626,-0.0084239428735164,1.21480731426125,-6.25300222107093,1.33092256347528,1.0,0.726668554938227,0.015997741306678,0.693029684701595,D7,down,other
BC025920,0.321856238785185,-0.788732434102052,-1.04470002293645,3.89066492030241,0.799296789741691,0.373245988677929,0.16704194877089,0.0017424502188522,D14,up,late_D14
Eif3c,1.38322322538367,0.371978612517744,0.812328833923499,0.83459771688136,2.31267414936547e-06,0.335980700499033,0.0128419582374538,0.0104663296676745,D1,up,other
4933431K23Rik,0.0875265183490272,-0.760070608745857,-5.91659598223826,0.42161682518723,1.0,0.842949029724722,0.0193059205345383,0.922107195343497,D7,down,other
Gm2237,-1.41860693584511,-1.18775098070118,-2.68187700786782,-0.896846657524406,0.0475167965970229,0.102443476945583,2.80527416120997e-05,0.245051111124353,D7,down,other
B930025P03Rik,4.14587917184862,1.54152507413165,-6.22660358022384,3.63096605299168,0.244219589801542,1.0,0.0490007196970089,0.330750278355234,D7,down,other
Cbs,-4.31551196843363,-3.57882330414719,-2.83124293855888,-1.90204103653135,0.000174442795536,0.0014597381928418,0.0186718651179041,0.144388100445579,D1,down,other
Gm42881,0.718860131492183,-0.437958011445828,-4.91858427901629,-6.6536102985968,0.912337953434064,0.93520881114662,0.11774634300534,0.0332508479400555,D14,down,late_D14
Pnoc,0.116997744176918,-4.59410144409959,-6.81831141959334,-3.11654757584404,0.987254957641633,0.0020984896986383,0.0002069657343257,0.0478235620618062,D7,down,other
Fat1,-0.598770197482127,-1.4355709544283,-2.71162030880701,0.907025753524,0.735688152912063,0.211933658500875,0.0098694775581471,0.49035200743088,D7,down,other
Myh4,1.55000458561346,-4.33877597646715,-6.72592387860702,1.02086911842672,0.649802536930922,0.102113092624211,0.0059931004395518,0.760178634322904,D7,down,other
Pex11b,-0.697287630132601,-0.451506070309503,0.165406660644645,-0.230960596895066,0.0125319387233839,0.131444533631592,0.598949627730109,0.527195572164679,D1,down,other
Igf1os,2.33296883949271,1.90556274775427,-1.08228242493848,5.34372087678812,0.403581123530503,0.488364665267842,0.65749097088232,0.0368058772989754,D14,up,late_D14
Kif5c,-3.56787214431202,-3.56874285980512,-2.92075311520735,-2.23902334853779,0.0036142650544392,0.0030375870551421,0.021656814768343,0.0973223497330327,D4,down,other
Pdlim2,0.0310143486435308,0.64840967131439,0.918170860338555,0.0378489344112709,0.991199006616078,0.196424415764154,0.048852365561991,0.978760944793176,D7,up,other
Morc2b,-1.12873993374792,-2.99267115946383,-5.89466689019661,-0.683502631441961,0.698082964961163,0.137245919732943,0.006356788181024,0.818086243323481,D7,down,other
BB365896,4.27897836275943,-0.0011605311500565,-5.49981647027615,6.96299582344875,0.139585092322454,1.0,0.0358472672137313,0.0059427553329685,D14,up,late_D14
Gm48138,1.30157587464567,-0.853658188121568,-0.906823648838198,-4.75457596518281,0.682194756717813,0.787099490115736,0.697500900309281,0.0261821947677932,D14,down,late_D14
Rcsd1,-1.64520076444649,-0.825082821837723,-0.746536758961391,-0.129632126362161,0.0114529873752448,0.268779821818795,0.272248031049608,0.921120918807774,D1,down,acute_D1
Col16a1,-5.96228824011228,0.30983712031134,-1.58978882122698,7.86044645751456,0.004116821298629,0.920815747028589,0.385379983307622,5.95536869775013e-05,D14,up,acute_D1
Lgi4,-1.29500292639579,-2.47078742546328,0.0377328035581273,-0.143911113236701,0.184098983079686,0.0018231384878454,0.981308738095046,0.935008664527012,D4,down,other
Gm45532,-5.67322199793127,-2.06467579480583,-4.98845403330692,0.129951461403675,0.0362354324342486,1.0,0.0607231111971612,0.993921489770361,D1,down,acute_D1
Cxcl13,4.99256613237925,2.08794650119527,-1.76487892554458,5.9546521687603,0.0001503010280983,0.170926530966506,0.20813369223314,2.04844358596491e-06,D14,up,acute_D1
Wdr45b,-0.366955710080451,-0.648788897869552,-0.222647619044174,-0.185588090699469,0.297961271362233,0.0243994550572021,0.482440699837879,0.654328416639174,D4,down,other
Gpr158,-6.42423387646439,-4.22878678911693,-2.47452604504811,-2.56395828883708,0.0053855797130171,0.0309663379081721,0.221382146556972,0.253293242960889,D1,down,acute_D1
Gm9911,-6.24948951677845,-5.46706130484405,-5.6498613586767,-3.11129446624709,0.0101046615340265,0.0200791822029434,0.0221976052072649,0.178830519532606,D1,down,other
1700040D17Rik,4.69168247760117,-2.86174857491598,-3.83080269374753,-6.50068854127816,0.0409083680179972,0.182741108527586,0.0957681168097826,0.0019593617629872,D14,down,acute_D1
Lrrc55,-0.482674600966757,-3.46547217017448,-2.85481030073875,-2.5609828601177,0.902514645163519,0.0391947290561255,0.113397236914786,0.151039475059452,D4,down,other
Tex14,2.0217638653791,0.390855840009407,-2.09263868491255,6.00304745465823,0.275707444699222,0.880485127442027,0.17151941095627,0.0010346709106913,D14,up,late_D14
Parl,1.53003036268093,0.637680633143877,0.982848345185228,0.673429537800371,0.0154819917707786,0.407379598302552,0.127618713114189,0.373195382336355,D1,up,acute_D1
Olr1,3.17840812995295,3.06728348072106,0.649721034144319,7.52953195525873,2.93592487839348e-05,0.000104263075603,0.466176070179262,1.10871266331765e-10,D14,up,acute_D1
Gm36028,1.23161346425397,2.17842321829536,-0.921097960155996,0.295229537093568,0.313882243331136,0.0308264785906956,0.363326387535848,0.844772014103483,D4,up,subacute_D4
Stoml1,-1.08303928971851,-1.57009369408972,-0.600340702464314,-0.139617895936472,0.0185376050429991,0.0001833499515039,0.199994127544731,0.864167016558833,D4,down,acute_D1
Ifrd1,1.33240266708222,0.305001686652737,0.860542176784252,0.456146284137745,0.0162769255686818,0.704345154392463,0.128439364064893,0.522136285378043,D1,up,acute_D1
Utp25,-0.624157273380701,-0.733995089962544,-0.43403562806597,1.88847445193679,0.212651368247456,0.12084462868281,0.344268613716332,2.62138898636603e-06,D14,up,late_D14
Pycrl,1.17638833833763,0.639812095706272,0.526554161963198,1.10018172720664,0.0162818599871382,0.247487271015769,0.302969385657011,0.0291358512706762,D1,up,acute_D1
Gm42635,0.848546884106699,-1.57177011012182,-3.33524813646542,-5.15351580814454,0.872767722116398,0.480857824830073,0.0832737610805698,0.0163422498681573,D14,down,late_D14
2010320O07Rik,-0.326931530773533,2.10168501946133,-0.496710243665563,4.79020182935962,0.961068798959084,0.356878424676152,0.842025696472028,0.0464226402156387,D14,up,late_D14
Rps24,1.78311402891974,0.38169868643749,0.891732842344311,0.375828340703359,0.019152693858434,0.735353267432392,0.253008124143577,0.741454115481522,D1,up,acute_D1
Rnf213,0.60776947073087,1.46803957409307,0.743674328690149,1.31088426219801,0.332156042558259,0.0023415126695367,0.152728303056386,0.0091269760478884,D4,up,subacute_D4
2810414N06Rik,-0.319859475459122,0.0387511961408932,-0.462614374466273,-1.64968599288512,0.814503271033313,0.981566213853314,0.568129374217564,0.0356069242179016,D14,down,late_D14
Sars,1.67115630214367,0.334698753180768,0.573361382648522,1.11180987504164,6.379331646114401e-10,0.374115865270551,0.0741051417211577,0.0001530396164699,D1,up,acute_D1
Gm49405,0.331766606465001,-1.18794842452177,-2.92396026730509,-6.54426623176666,0.91320782732612,0.466247383636764,0.0301804865309416,0.0001322433731807,D14,down,late_D14
Gadd45g,1.0281325483173,1.30584255042768,0.725202058451504,0.541773402590755,0.130509161379198,0.0341634277471492,0.252207661193305,0.483937604846121,D4,up,subacute_D4
Akr1c19,0.831819876967914,-0.321438326513675,-2.60103278182291,5.67993364131158,0.903292375199469,0.948815207274723,0.32095242122386,0.0392346877195357,D14,up,late_D14
Gimap6,-2.61420092358714,-2.82011592165792,-2.96774684329852,-1.93708960538818,0.0001138982567812,2.25505889259542e-05,1.07694164214142e-05,0.0070992482016258,D7,down,other
Dcbld2,-0.335192368118793,-1.34906142931942,-2.5371259281576,0.401343990208432,0.765835238042844,0.0438297190772165,3.82467386732185e-05,0.656194857732345,D7,down,other
Ciita,0.8431095780634,1.7135848423479,1.53060146275682,2.9896698835732,0.691276454327541,0.247333044515899,0.256298654480167,0.0253830462533592,D14,up,late_D14
Kl,1.11992289995965,-1.39858821352177,-7.40373881509608,3.47665152346694,0.732542395172803,0.605008172293353,0.000857033431377,0.123379200400122,D7,down,other
Sh2d2a,-0.677232117774613,3.5355905327062,-0.776094759369331,4.32217293338045,0.747907176377783,0.006554398340043,0.537087502116541,0.0007838897613699,D14,up,other
Bcl3,2.16194590167863,3.79599567142837,1.86642207435854,1.05788574333432,0.142389931534179,0.0029043069406142,0.172620984711554,0.539736270564593,D4,up,subacute_D4
Gm43528,-2.93740858743124,-2.02174395507673,-6.99027792270415,-6.49505798709725,0.055076713057041,0.128484617158862,1.88772567623506e-05,4.72236229364665e-05,D7,down,late_D14
Ccdc69,0.0009820009432285,1.48839414183864,1.7303193293652,2.59558124789046,1.0,0.0707320524486204,0.0292011319078089,0.0015324524292921,D14,up,late_D14
Gm38355,-3.12083639061575,-2.64403848756752,-3.72609126507071,-1.25494163481675,0.12752854985409,0.198379359443951,0.0495062517896029,0.619787266094994,D7,down,other
Gm43667,-2.2115423670058,-0.646912127444551,-0.90093302540904,-3.09750525441568,0.207350976518534,0.768908968288092,0.5739015261648,0.0428675301187379,D14,down,late_D14
Osbp,-0.131350715589435,-0.0412984200379789,-0.06748745013113,-1.27887454519376,0.890429000683517,0.964905453797414,0.907176898527353,0.0019772599452309,D14,down,late_D14
Brinp2,-0.880669229380812,-4.61286720401708,-5.47471190687827,-3.19304064133641,0.805589156632728,0.0134413382487448,0.0054346080657753,0.121564310136092,D7,down,other
Neb,-1.54946280074308,-1.94159806383431,-5.09821649075364,0.497498370049777,0.510415032628422,0.350598250459948,0.0116972007434239,0.872305248971702,D7,down,other
Cmbl,-1.96225702263672,-1.43555985326325,-0.77700636663065,-5.02519194954462,0.234437767959288,0.295799725371126,0.564554291151894,0.0001600383927219,D14,down,late_D14
Nav3,-0.95641056431881,-0.973115640408037,-1.90745828866536,-0.630847545080755,0.0621149810608507,0.0474204657894484,1.90946683503594e-05,0.251382582982201,D7,down,other
Cyth1,-0.83212693194007,0.383213726016927,1.74693690794249,2.41951524464082,0.541038554948641,0.803175339492693,0.0767423300112331,0.0125282114323524,D14,up,late_D14
Triobp,-0.11121120187707,0.153501208757591,0.872584495106186,-1.29552946242811,0.931985782608885,0.864697785807987,0.104041028195268,0.0155778861679368,D14,down,late_D14
Npy2r,-2.27835735025342,-2.70291022637639,-3.9693716706739,-7.00805925654929,0.630538861569251,0.49041594395448,0.218393592593548,0.0250585554763611,D14,down,late_D14
Rab33a,2.15090839312607,-0.752087496416514,-0.467892356842125,-5.30502890297965,0.359585796064128,0.786411723348945,0.834100197373197,0.0182169987135354,D14,down,late_D14
Gm44675,-3.21051459175232,-2.73382115568521,-4.85653251220409,-7.29259840992158,0.244882301240783,0.285405212404178,0.0511396350413614,0.0031093110923104,D14,down,late_D14
Gm44745,-0.64244695114153,-0.81987456768965,-1.77241675887482,-1.9269854421388,0.445055975274688,0.278779568774332,0.0059360538646066,0.0018708227094092,D14,down,late_D14
1700084J12Rik,0.0419888302604426,-1.76643401107693,-4.44824008400312,6.70651225587818,1.0,0.537920097284121,0.0629886919399996,0.0033484927976976,D14,up,late_D14
Gm47450,1.38845325268784,-1.59423335170635,-4.81838212216824,-0.159704972101681,0.614953364472206,1.0,0.0284104127167939,0.980352274729875,D7,down,other
Sorbs2,-1.30269267559067,-2.82081042494101,-4.01954985671863,-1.96656320119787,0.274774261952795,0.0028053985558515,1.28763871750039e-05,0.0571521856524038,D7,down,other
Galnt7,0.90111767773072,1.18120543416051,0.957486426513963,1.84585271537336,0.0796363233289353,0.0113730446799334,0.0475680593899578,2.56004650455471e-05,D14,up,other
Ap1s2,-0.294192179909515,1.44942918712622,1.33863835451984,-0.247165703891536,0.721881356523576,0.0018602634238229,0.0056653472062467,0.741161550918359,D4,up,D7_peak_resolve
Gm42995,1.84919618731753,-0.707782737162446,-5.78857650546583,-0.379519502540519,0.498401445988091,0.826678243941361,0.0135418685302534,0.925515740833608,D7,down,other
Vash2,-0.431269576724026,-0.177576120134165,-0.478172031925132,-9.009440617241,0.875268476558725,0.944428563519641,0.753451232970837,1.12051562922463e-08,D14,down,late_D14
Timp3,-1.81198377049935,-3.27037050618743,-2.59278214755906,-1.24761769684201,0.0466460612704127,3.14903323002243e-05,0.0020866253830321,0.197041311336631,D4,down,other
Cd300lf,1.88085503259326,4.29866273042179,1.3189146697028,3.39142972557615,0.0058005717117419,3.30429630187742e-13,0.0627738353898251,3.80985170394777e-08,D4,up,acute_D1
