gene,mean_control,mean_7dpi,log2FC,pval,n_control,n_7dpi,FDR,significant
Herc1,0.8647279,0.8342067,-0.051835272,0.38335297407861735,1291,1366,0.6333162796149975,False
Snx5,0.46394548,0.4885457,0.07452255,0.38345757345412457,1291,1366,0.6333162796149975,False
Nol8,0.10348896,0.08906333,-0.21634777,0.3835055909819266,1291,1366,0.6333162796149975,False
Rsbn1l,0.5150531,0.5453725,0.082505114,0.38355180255505117,1291,1366,0.6333162796149975,False
Wdr37,0.258253,0.28056437,0.11950224,0.38381010166502694,1291,1366,0.6336033427486683,False
Ap2a1,0.10205888,0.08780333,-0.216825,0.3840618397701969,1291,1366,0.6338037937400146,False
Ufl1,0.31070322,0.29226485,-0.08823161,0.3841004731621813,1291,1366,0.6338037937400146,False
Gse1,0.7696154,0.8074774,0.069275364,0.3846573053512182,1291,1366,0.6345566583996526,False
Sncaip,0.33715144,0.36414206,0.111072935,0.3847258748580594,1291,1366,0.6345566583996526,False
Akirin1,0.107351385,0.121585704,0.17947558,0.3849730280184004,1291,1366,0.6348247536751775,False
Gpatch2,0.66754967,0.6392155,-0.062563136,0.3852921466713216,1291,1366,0.634919558285056,False
Pecam1,0.88466334,0.92648077,0.06662514,0.38529917648841705,1291,1366,0.634919558285056,False
Gga1,0.13366693,0.12740476,-0.06917037,0.3854981365066138,1291,1366,0.634919558285056,False
Akr1d1,0.6899116,0.7281294,0.07777231,0.3855605172513821,1291,1366,0.634919558285056,False
Rbck1,0.10215697,0.11169185,0.12861584,0.3855979278998001,1291,1366,0.634919558285056,False
Vti1a,1.251632,1.2198708,-0.037079025,0.38565207108945365,1291,1366,0.634919558285056,False
Lias,0.14627255,0.15748174,0.106455274,0.3857468329789381,1291,1366,0.634919558285056,False
Atad1,0.17859903,0.1869283,0.06572477,0.3857753915411012,1291,1366,0.634919558285056,False
Cct8,0.15809354,0.18075222,0.1931206,0.38579211864874985,1291,1366,0.634919558285056,False
Senp6,0.66459805,0.634792,-0.066187985,0.3859720381139562,1291,1366,0.635076360080924,False
Ctdspl2,0.42971066,0.39876083,-0.10781584,0.38630730882382536,1291,1366,0.6354112663266115,False
Agfg1,0.38650107,0.4174643,0.11115271,0.3864751414920806,1291,1366,0.6354112663266115,False
Actr2,0.396464,0.41732863,0.0739758,0.3864949223310863,1291,1366,0.6354112663266115,False
Gramd1b,0.21013454,0.2242539,0.09377651,0.386514330203206,1291,1366,0.6354112663266115,False
Trit1,0.14574936,0.160052,0.1349627,0.3866487024788904,1291,1366,0.6354924788582956,False
Tspan31,0.13995303,0.11241443,-0.3158632,0.38673312787777925,1291,1366,0.6354924788582956,False
Nkapd1,0.08481439,0.07420286,-0.19259141,0.3869559915584796,1291,1366,0.6357194667535083,False
Tcerg1,0.33474073,0.30645427,-0.12733254,0.3875364408009553,1291,1366,0.6365336942490297,False
Ide,0.25764802,0.23563436,-0.12879919,0.38767251348456844,1291,1366,0.6366178307451777,False
Armc1,0.11820179,0.10571499,-0.16092792,0.3878565021124405,1291,1366,0.6367805985447792,False
Rpl38,0.14464897,0.16615961,0.19988468,0.3887803333982186,1291,1366,0.6381576988595131,False
Mllt3,0.2645866,0.23247947,-0.18656129,0.3889894629955598,1291,1366,0.6382601054304039,False
Rbm10,0.21475784,0.22908889,0.093154624,0.3890128564751749,1291,1366,0.6382601054304039,False
Micu1,0.30363572,0.28020185,-0.11583526,0.38916964780918395,1291,1366,0.6383704962799835,False
Pknox1,0.13517751,0.12024958,-0.16869092,0.3893278155079575,1291,1366,0.6383704962799835,False
Lrig1,0.1484594,0.12887567,-0.20394097,0.38933538464310335,1291,1366,0.6383704962799835,False
Dpp4,1.5802782,1.5531524,-0.024977468,0.3894667613151406,1291,1366,0.6384463863114486,False
Rnf2,0.2458269,0.27699992,0.1721766,0.3896715372535786,1291,1366,0.6384477789235776,False
Nudt13,0.28406116,0.30527237,0.103860214,0.38967360061234135,1291,1366,0.6384477789235776,False
Nrf1,0.45754817,0.4841466,0.081502944,0.38972288784086173,1291,1366,0.6384477789235776,False
Rad51d,0.09296297,0.10364465,0.15675773,0.38992158280865774,1291,1366,0.6385767094681802,False
Nucks1,0.24931511,0.23282066,-0.09871029,0.3899923117534604,1291,1366,0.6385767094681802,False
Gm14636,0.07414884,0.08528563,0.2016247,0.3900627469432252,1291,1366,0.6385767094681802,False
Coq3,0.22630015,0.20432082,-0.14733277,0.3901747671684547,1291,1366,0.6385767094681802,False
Hps4,0.25651917,0.24051768,-0.092886254,0.39032028104579175,1291,1366,0.6385767094681802,False
Ybx3,0.091148965,0.08264617,-0.14111568,0.3903958639287438,1291,1366,0.6385767094681802,False
Alkbh3,0.1280807,0.11559549,-0.14784639,0.3903973565681118,1291,1366,0.6385767094681802,False
Brms1l,0.13919039,0.15540683,0.15888223,0.390906658451298,1291,1366,0.6392565248387446,False
Rangap1,0.09627167,0.110335074,0.19651748,0.3909833656517392,1291,1366,0.6392565248387446,False
Txndc9,0.13471228,0.12151657,-0.14861208,0.39138895795239625,1291,1366,0.6397522271336125,False
Slc25a46,0.1011666,0.10753802,0.08802942,0.39145708047053374,1291,1366,0.6397522271336125,False
Celsr1,0.11087343,0.098994814,-0.16333282,0.39163349274949133,1291,1366,0.6398943398413642,False
Gt(ROSA)26Sor,0.14805715,0.13534546,-0.1294162,0.3917146078757011,1291,1366,0.6398943398413642,False
Grpel2,0.11354444,0.103139766,-0.13852835,0.39209284498309194,1291,1366,0.6402435842567996,False
Fryl,0.76485324,0.8009103,0.066449255,0.39216398105618466,1291,1366,0.6402435842567996,False
Mtx2,0.15890054,0.17656137,0.15195487,0.3921843946746969,1291,1366,0.6402435842567996,False
Large1,0.627447,0.65665036,0.06562157,0.39276017121780404,1291,1366,0.6410245958962555,False
Sptlc2,0.75493854,0.7206956,-0.06696009,0.39283367878595,1291,1366,0.6410245958962555,False
Wnk1,0.81851643,0.8633249,0.07688311,0.3930076086291644,1291,1366,0.6411689688072669,False
Mertk,1.4157923,1.4598393,0.044196814,0.3931832780220361,1291,1366,0.6413161163042037,False
Usp21,0.10573541,0.1188323,0.16831817,0.39330511078888464,1291,1366,0.641375406704847,False
Phf11d,0.11048883,0.12096067,0.13052453,0.39351417087803864,1291,1366,0.6415768848539599,False
Rfx7,0.53276616,0.5119307,-0.057542857,0.39363675697031897,1291,1366,0.6416373207795575,False
Glo1,0.16938768,0.14505124,-0.2236235,0.3938582217070611,1291,1366,0.6417490957128603,False
Gdi2,0.38936952,0.41580766,0.0947528,0.3938852909873608,1291,1366,0.6417490957128603,False
Syvn1,0.18936063,0.16840538,-0.16910341,0.39396192654317397,1291,1366,0.6417490957128603,False
Aspscr1,0.13973649,0.15081966,0.1100399,0.39410499713566927,1291,1366,0.6418428030190855,False
Thumpd3,0.12748897,0.108427,-0.23344956,0.3945231432296634,1291,1366,0.6423843627717372,False
D5Ertd579e,0.2760279,0.29441276,0.09299355,0.39477345302969347,1291,1366,0.6425747067359414,False
Bcor,0.29649597,0.2718709,-0.12504669,0.3948113285422751,1291,1366,0.6425747067359414,False
Sh2d4a,0.080906555,0.092918016,0.19947152,0.3949336491902845,1291,1366,0.6426343894761883,False
Brd2,0.32664442,0.30396974,-0.10376037,0.3960794545351236,1291,1366,0.6442023980307386,False
Cdk16,0.09216051,0.102789976,0.15731733,0.3961816134335743,1291,1366,0.6442023980307386,False
Cop1,0.4126551,0.4419939,0.09906684,0.3963450923789982,1291,1366,0.6442023980307386,False
Csmd1,0.2332575,0.21216474,-0.13667709,0.3963928624918788,1291,1366,0.6442023980307386,False
Grhpr,0.15759549,0.17106518,0.11824787,0.3965726470143851,1291,1366,0.6442023980307386,False
Mmaa,0.14031604,0.12213045,-0.200104,0.39673849165257513,1291,1366,0.6442023980307386,False
Txnrd1,0.27535105,0.24883384,-0.14603356,0.396897453110975,1291,1366,0.6442023980307386,False
Leng8,0.35186225,0.37673822,0.09852466,0.3969253543840424,1291,1366,0.6442023980307386,False
Tulp2,0.07576717,0.08364461,0.14252079,0.39692605846102824,1291,1366,0.6442023980307386,False
Aldh4a1,0.15408447,0.13666824,-0.17292425,0.3970186226207937,1291,1366,0.6442023980307386,False
G2e3,0.1919254,0.16891906,-0.18411133,0.3970525227984636,1291,1366,0.6442023980307386,False
Mettl26,0.13533668,0.14803225,0.12926714,0.3970646798610916,1291,1366,0.6442023980307386,False
Atf5,0.2895086,0.26619554,-0.121076286,0.3970732852147104,1291,1366,0.6442023980307386,False
Psmb2,0.2801162,0.29939848,0.096008286,0.39709930572999685,1291,1366,0.6442023980307386,False
Rubcn,0.26211804,0.24258418,-0.11168678,0.3974988407375867,1291,1366,0.644711154789043,False
Heatr6,0.28051823,0.25582013,-0.1329152,0.397881381284654,1291,1366,0.6447972073833417,False
Stambp,0.076116994,0.08296863,0.12419106,0.39791668541250624,1291,1366,0.6447972073833417,False
Xrcc6,0.082719505,0.075949565,-0.12303058,0.3979207841347542,1291,1366,0.6447972073833417,False
Tmem165,0.18637557,0.20512584,0.1382257,0.39796979188364245,1291,1366,0.6447972073833417,False
Prr13,0.13621685,0.11675299,-0.22226922,0.39802334373234594,1291,1366,0.6447972073833417,False
9530026P05Rik,0.6729712,0.7035829,0.06416631,0.39806752826864433,1291,1366,0.6447972073833417,False
Slc25a27,0.0997735,0.111292735,0.1574814,0.39816807530187925,1291,1366,0.6448200501234465,False
Parp16,0.17428792,0.19998609,0.19832079,0.39829109087056824,1291,1366,0.6448200501234465,False
Eif3j1,0.28725803,0.30697724,0.09575226,0.3983394551942122,1291,1366,0.6448200501234465,False
Ltn1,0.2823783,0.29686892,0.07217203,0.3986890594029274,1291,1366,0.6452467671915799,False
C4b,0.5930159,0.6262574,0.07867204,0.39902659715358446,1291,1366,0.6454258756017411,False
Gm17106,0.12028929,0.104253486,-0.20622823,0.3990817142630726,1291,1366,0.6454258756017411,False
C9orf72,0.14109372,0.15315276,0.11823725,0.3991180476883637,1291,1366,0.6454258756017411,False
Atp5pb,0.17788455,0.16610916,-0.0987521,0.39914381751193906,1291,1366,0.6454258756017411,False
Pim1,0.23509815,0.21658638,-0.11826829,0.39934011430212724,1291,1366,0.6456041537618747,False
Lcp1,0.41658267,0.44865143,0.1069675,0.39985682240738685,1291,1366,0.6463002452655372,False
Gm7160,0.11185335,0.1256071,0.16716835,0.40087357081216446,1291,1366,0.6477722201134071,False
Phf20,0.48714027,0.507888,0.060161237,0.40094018262117315,1291,1366,0.6477722201134071,False
Snx2,0.7137959,0.6930991,-0.042443935,0.4010335369501785,1291,1366,0.6477835581780816,False
Arf4,0.27203062,0.24916814,-0.12660067,0.4013843554694617,1291,1366,0.6482106799585388,False
Wdr43,0.2251628,0.2422072,0.1052282,0.4015555473009892,1291,1366,0.6482535578082368,False
Smc3,0.28117904,0.25725633,-0.12823479,0.4015837047437938,1291,1366,0.6482535578082368,False
Ocrl,0.23164842,0.20836851,-0.15273003,0.40176845124390625,1291,1366,0.6484122799920474,False
Rbm34,0.13659339,0.12083654,-0.17669322,0.40193103315866996,1291,1366,0.6485351702773119,False
Eif3a,0.52923566,0.5625461,0.08804479,0.40288130769149,1291,1366,0.6498647387167539,False
Zfp780b,0.1139891,0.09414377,-0.27569184,0.4029932491192588,1291,1366,0.6498647387167539,False
Nploc4,0.2633334,0.28919694,0.13511273,0.4030148779486946,1291,1366,0.6498647387167539,False
Slc9a8,0.21379977,0.2276699,0.09064211,0.4031968833870694,1291,1366,0.6499673707743301,False
Rnf170,0.08268064,0.07507521,-0.13903648,0.40330481778223737,1291,1366,0.6499673707743301,False
Tmod3,0.3534623,0.3762122,0.089965545,0.4033384084133388,1291,1366,0.6499673707743301,False
Rab14,0.40454942,0.42704073,0.07803888,0.40408161861655933,1291,1366,0.6510252060296423,False
Gm48163,0.10917762,0.088885084,-0.29636252,0.4044294530410224,1291,1366,0.6513164513295174,False
Zmym2,0.5175486,0.5437527,0.0712427,0.4044360051638307,1291,1366,0.6513164513295174,False
Slc6a13,0.40772656,0.43805683,0.103491604,0.4050067639324354,1291,1366,0.6520956544603139,False
Kat7,0.18095528,0.19731875,0.12482873,0.4053213024834811,1291,1366,0.6524620752056551,False
Tmem68,0.11197014,0.124519356,0.15312615,0.40547856353534906,1291,1366,0.6525752171183449,False
Faf2,0.28415194,0.3038764,0.09678914,0.4056528197204674,1291,1366,0.6527156565221246,False
Inpp5b,0.26237077,0.2449696,-0.09896511,0.4058698228444636,1291,1366,0.652924802916383,False
Trmt9b,0.16049556,0.14488842,-0.14749439,0.4062109144047805,1291,1366,0.6533334385378495,False
Arid5b,1.4552379,1.5245835,0.067155644,0.40651572496757826,1291,1366,0.6535747305152058,False
Hadh,0.15262651,0.13195674,-0.20979261,0.4066771413972514,1291,1366,0.6535747305152058,False
Rnf166,0.09374254,0.07533116,-0.31508148,0.4066782008048436,1291,1366,0.6535747305152058,False
Sdhaf2,0.11134744,0.12331475,0.1471515,0.40678079979110393,1291,1366,0.6535747305152058,False
Csnk1d,0.20338431,0.22246711,0.1293228,0.406796480275358,1291,1366,0.6535747305152058,False
Cyp7a1,0.8357543,0.8014258,-0.060502477,0.4071988911307193,1291,1366,0.6540811989196718,False
Mecom,0.30192894,0.26868385,-0.16824037,0.40748095284615715,1291,1366,0.6543941757715577,False
Fau,0.29560784,0.27637157,-0.097041376,0.4077670032413582,1291,1366,0.6547134229231565,False
Snx4,0.23493457,0.2196332,-0.09712002,0.40801790430524865,1291,1366,0.6549761095426361,False
A1cf,0.94760007,0.9989525,0.076129906,0.40857225534287833,1291,1366,0.6555981156255074,False
Uba3,0.15962829,0.1444206,-0.14434476,0.408597373014688,1291,1366,0.6555981156255074,False
Cyb5b,0.5001124,0.4730902,-0.08012076,0.4087275609732216,1291,1366,0.6555981156255074,False
Sqstm1,0.41594878,0.43404156,0.061412893,0.40875489602773873,1291,1366,0.6555981156255074,False
Prpf40b,0.117912665,0.12741227,0.11169446,0.4089776895458759,1291,1366,0.6556325944015101,False
Gm49329,0.17815241,0.19261098,0.11251714,0.40902000683018647,1291,1366,0.6556325944015101,False
Chd4,0.5409548,0.57417077,0.08595638,0.409046824759566,1291,1366,0.6556325944015101,False
Ddx27,0.10979487,0.11343174,0.046971597,0.4091259238954912,1291,1366,0.6556325944015101,False
Brk1,0.110537454,0.09386706,-0.2356128,0.4098678187835917,1291,1366,0.6565096219226799,False
Klhdc10,0.42054296,0.44969183,0.09666128,0.4100078938983519,1291,1366,0.6565096219226799,False
Adat1,0.09422475,0.10709012,0.18446375,0.4101002314482688,1291,1366,0.6565096219226799,False
Nedd8,0.10110944,0.08487921,-0.25216198,0.4101650671847241,1291,1366,0.6565096219226799,False
Rfc2,0.10459981,0.088479675,-0.24121125,0.4101750599972306,1291,1366,0.6565096219226799,False
Rpl36a,0.08634063,0.09612979,0.15477408,0.4101982017291115,1291,1366,0.6565096219226799,False
Psmd6,0.100752875,0.085448585,-0.23743628,0.4106877427522174,1291,1366,0.6569424486750642,False
Cyp2r1,0.071545504,0.08346276,0.22198398,0.41071244457049805,1291,1366,0.6569424486750642,False
Ccnc,0.13503262,0.116601095,-0.21155795,0.4108083136621735,1291,1366,0.6569424486750642,False
Fn1,1.1528963,1.1926988,0.04896291,0.4108188683437827,1291,1366,0.6569424486750642,False
Csnk1g1,0.4283943,0.39975396,-0.099802785,0.41134338888027944,1291,1366,0.6575311153735249,False
Rbm7,0.1603571,0.14495654,-0.14557225,0.4113622625034421,1291,1366,0.6575311153735249,False
Slc18b1,0.09882189,0.089225754,-0.14721364,0.41172914111992953,1291,1366,0.6578406192883736,False
Cdc42bpb,0.7216325,0.6955124,-0.053180534,0.4117352604193376,1291,1366,0.6578406192883736,False
F9,0.19098672,0.1746324,-0.12908043,0.4118189242699575,1291,1366,0.6578406192883736,False
Paxbp1,0.4387884,0.4622928,0.07526467,0.4120139637336996,1291,1366,0.6580087954092182,False
Stx18,0.26030883,0.27745765,0.09200913,0.41209960410874535,1291,1366,0.6580087954092182,False
Gcfc2,0.123830676,0.12969227,0.066671126,0.412226766971552,1291,1366,0.6580717941675648,False
Dcun1d4,0.10639383,0.08931809,-0.25213125,0.4123526964901739,1291,1366,0.658132797652792,False
Anapc7,0.08180311,0.08231571,0.009001123,0.41256480841989307,1291,1366,0.6583312968044359,False
Pex2,0.11193497,0.1028918,-0.12141954,0.4127780245413264,1291,1366,0.6585314731306765,False
Ap1b1,0.69214094,0.66244584,-0.06325398,0.41299377465798415,1291,1366,0.6587015168165254,False
Npc2,0.15609382,0.17012551,0.124109946,0.4130601941385782,1291,1366,0.6587015168165254,False
Hp1bp3,0.40596008,0.38474524,-0.07741478,0.4145366107828474,1291,1366,0.6609154676378461,False
Marchf8,0.21901475,0.24635874,0.16965958,0.4147920539871519,1291,1366,0.6611043914603069,False
Cd302,0.628731,0.666353,0.08383069,0.41483133080036316,1291,1366,0.6611043914603069,False
Mapre3,0.19690925,0.220122,0.16069515,0.41543024585752597,1291,1366,0.6619182702631169,False
Tor3a,0.09029887,0.07439628,-0.2791363,0.4156956061673528,1291,1366,0.6619907527087951,False
Pip4k2a,0.7326267,0.76146847,0.05569865,0.415739983691196,1291,1366,0.6619907527087951,False
Fam32a,0.09633493,0.08091889,-0.25129735,0.41574042739755335,1291,1366,0.6619907527087951,False
Arl13b,0.17826721,0.19663392,0.14139527,0.41652646305496355,1291,1366,0.6631016448761704,False
Tmem19,0.24686693,0.2680851,0.11891114,0.4173051926492187,1291,1366,0.6642004370910242,False
Phf3,0.54270285,0.57008934,0.07101269,0.4177303356202312,1291,1366,0.6647353543303054,False
Slc25a45,0.082796745,0.08987638,0.11823092,0.41781846341752904,1291,1366,0.6647353543303054,False
Wwp1,0.7668007,0.7978405,0.057241324,0.4179813149434689,1291,1366,0.6648534674625498,False
P4ha1,0.32692572,0.29849684,-0.13120523,0.41861231025734136,1291,1366,0.6655703918851377,False
Ash2l,0.11190608,0.123377174,0.14066738,0.41877513719545334,1291,1366,0.6655703918851377,False
Nfyc,0.34924462,0.36946172,0.08116434,0.41883094826110334,1291,1366,0.6655703918851377,False
Kdm7a,0.24925628,0.27506673,0.1420974,0.4188580944378367,1291,1366,0.6655703918851377,False
Npepps,0.3751782,0.39775082,0.08426715,0.4188755685034813,1291,1366,0.6655703918851377,False
Golga7,0.33052593,0.35174468,0.08973882,0.4190860920224512,1291,1366,0.665682084488159,False
Clk3,0.12594248,0.13640074,0.114998706,0.4192961810543713,1291,1366,0.665682084488159,False
Haus3,0.087011226,0.093710154,0.10688541,0.4193711251418898,1291,1366,0.665682084488159,False
Eed,0.26536182,0.24347943,-0.12411194,0.41944873686117523,1291,1366,0.665682084488159,False
Phf2,0.13009904,0.14642571,0.17043489,0.419477669231512,1291,1366,0.665682084488159,False
Pkd1,0.14854102,0.13125783,-0.17833003,0.41977770351363974,1291,1366,0.665682084488159,False
Ldhd,0.096034765,0.10429792,0.11896277,0.4200608776614416,1291,1366,0.665682084488159,False
Stxbp5,0.4403303,0.46650252,0.08328032,0.42012151554070276,1291,1366,0.665682084488159,False
Sf3b6,0.15902925,0.14294599,-0.15371996,0.42041175732646996,1291,1366,0.665682084488159,False
Atxn10,0.3071394,0.33062536,0.10627043,0.4204294395450291,1291,1366,0.665682084488159,False
Rabgap1l,1.0103042,1.0414681,0.04382465,0.4204389585073085,1291,1366,0.665682084488159,False
Usp53,0.14485465,0.16820027,0.21543583,0.42045337390247706,1291,1366,0.665682084488159,False
Nek4,0.11851415,0.111862786,-0.083256826,0.4205171874634117,1291,1366,0.665682084488159,False
Scaf8,0.6170212,0.6419435,0.057117183,0.42051911145482646,1291,1366,0.665682084488159,False
Pdia5,0.34796733,0.31852934,-0.12748724,0.42054084405975534,1291,1366,0.665682084488159,False
Rapgef2,1.2623103,1.3072683,0.05048473,0.42068703606517366,1291,1366,0.665682084488159,False
Nptn,0.39377213,0.37089604,-0.0863235,0.42069368359210757,1291,1366,0.665682084488159,False
Ak2,0.39797646,0.3655175,-0.12271044,0.4207938540707705,1291,1366,0.665682084488159,False
Gtf3c1,0.29158923,0.2803198,-0.056843836,0.4209865679371779,1291,1366,0.665682084488159,False
Arsg,0.08835127,0.10191455,0.20582008,0.4209934182860192,1291,1366,0.665682084488159,False
Glt8d1,0.17526393,0.15313959,-0.19456293,0.4210050213858172,1291,1366,0.665682084488159,False
Add3,0.54960936,0.5258401,-0.063770585,0.42113353176607315,1291,1366,0.665682084488159,False
Casp8ap2,0.14882432,0.1267928,-0.2309691,0.4212235711503355,1291,1366,0.665682084488159,False
Pikfyve,0.38632467,0.41414642,0.100302055,0.4212616539376812,1291,1366,0.665682084488159,False
Zmat2,0.096398555,0.09331952,-0.04678328,0.42132032367686856,1291,1366,0.665682084488159,False
Top3b,0.25485474,0.22967947,-0.14999118,0.42132304029750045,1291,1366,0.665682084488159,False
Usp33,0.38737202,0.40953007,0.08022956,0.4213413593541606,1291,1366,0.665682084488159,False
Tjp2,0.35968712,0.38294068,0.09035411,0.4216305786454668,1291,1366,0.6659487545047346,False
Fads1,0.15435143,0.13990529,-0.14167185,0.4217577310162921,1291,1366,0.6659487545047346,False
Atp5h,0.13889872,0.1192882,-0.21941127,0.4217764202860854,1291,1366,0.6659487545047346,False
Wdr11,0.30297777,0.3265807,0.108193256,0.42201540738099963,1291,1366,0.6661859039721524,False
Rab21,0.2813337,0.26081342,-0.10922409,0.42225913883550714,1291,1366,0.6663734283497236,False
Mxd4,0.25034192,0.22628717,-0.14568383,0.4223118288421879,1291,1366,0.6663734283497236,False
Pim3,0.17931029,0.19480711,0.119524084,0.4225534614922942,1291,1366,0.6666145125266366,False
Crbn,0.12046223,0.13181521,0.12983294,0.42270101330059684,1291,1366,0.6667071059059024,False
C1galt1,0.14435783,0.15634565,0.11501316,0.42293556303825075,1291,1366,0.666820327672898,False
Rdh16f2,0.44922197,0.47924188,0.093305364,0.42295054503469565,1291,1366,0.666820327672898,False
Abca1,0.65599406,0.69076884,0.07450916,0.4231395723931518,1291,1366,0.6669159059525296,False
Slc29a1,0.6329397,0.66790646,0.077566154,0.4232700262139133,1291,1366,0.6669159059525296,False
Apc,0.95289975,0.92608964,-0.04116819,0.4232778280882241,1291,1366,0.6669159059525296,False
Cenpj,0.09771261,0.11256029,0.20388669,0.4234903004102648,1291,1366,0.6669830098932704,False
Rab28,0.1619139,0.17902078,0.14481506,0.42349820860076504,1291,1366,0.6669830098932704,False
Ugt2b1,0.38766292,0.3602642,-0.10571908,0.4237993153366867,1291,1366,0.6673171590705478,False
Snap29,0.101270266,0.087548226,-0.20983776,0.42391554297016576,1291,1366,0.6673601172692307,False
Gfm1,0.10082957,0.10941017,0.11771586,0.4244477338495213,1291,1366,0.6680577610809646,False
Dera,0.15671223,0.17233711,0.13703224,0.4247859787783773,1291,1366,0.6681672705557817,False
Taok1,0.53077006,0.55465794,0.06349959,0.4248526754444987,1291,1366,0.6681672705557817,False
Ash1l,0.9702237,1.010847,0.05916933,0.4249488750928849,1291,1366,0.6681672705557817,False
Sarnp,0.42911384,0.3978846,-0.10898397,0.42496027408162396,1291,1366,0.6681672705557817,False
Cpne3,0.16365522,0.17354715,0.08461783,0.4249625769814994,1291,1366,0.6681672705557817,False
Kdm2a,0.74157006,0.77676255,0.0668818,0.425146213087256,1291,1366,0.6683159515595394,False
Tmbim4,0.19000487,0.20470007,0.10742063,0.42544018453351484,1291,1366,0.6684374040852701,False
Rbks,0.18223917,0.1962869,0.10707417,0.4254806533790184,1291,1366,0.6684374040852701,False
Zcchc9,0.19164649,0.18054509,-0.08604207,0.4254907426244502,1291,1366,0.6684374040852701,False
Cflar,0.7311709,0.7563228,0.048786845,0.4259642173599141,1291,1366,0.6690411393869448,False
Cnr2,0.14525017,0.13137217,-0.14477535,0.42630676561604874,1291,1366,0.6693203463462218,False
Eml6,0.31737596,0.29139483,-0.123177044,0.4263203965331993,1291,1366,0.6693203463462218,False
Gm37420,0.101902485,0.11252537,0.14292753,0.42682762318811185,1291,1366,0.6697214441923649,False
Phax,0.10007403,0.085780926,-0.22209889,0.4268582687024548,1291,1366,0.6697214441923649,False
Uba2,0.18799704,0.17199983,-0.12823151,0.4268728652211239,1291,1366,0.6697214441923649,False
Cttn,0.19182386,0.17410544,-0.13974437,0.42693291584327353,1291,1366,0.6697214441923649,False
Pipox,0.5561861,0.5850029,0.07286336,0.42711638511569394,1291,1366,0.6698691968066579,False
Samd12,0.21827047,0.24046768,0.13966516,0.427374838446105,1291,1366,0.6701344645477798,False
Ccdc58,0.5187642,0.48970136,-0.08316027,0.42748653594956865,1291,1366,0.670169552701549,False
Sec24b,0.44740817,0.41780302,-0.09874584,0.42784206109657064,1291,1366,0.6705867943195256,False
Rev1,0.38363186,0.4032926,0.07208614,0.4281513475877765,1291,1366,0.6709314037074117,False
Slc30a6,0.15554547,0.1718864,0.14403082,0.4283714810047007,1291,1366,0.671000507799637,False
Rbfa,0.07678328,0.08810319,0.19816099,0.42837430792486497,1291,1366,0.671000507799637,False
Secisbp2,0.34519735,0.32466516,-0.08844243,0.42866817096471443,1291,1366,0.671320660978554,False
Renbp,0.09828722,0.110224575,0.16521141,0.4289331214619254,1291,1366,0.6715721514536352,False
Proc,0.4974647,0.47532022,-0.065680854,0.42900777314637795,1291,1366,0.6715721514536352,False
Hspa4,0.3953353,0.41670284,0.07592352,0.4292068158031922,1291,1366,0.6717435834316544,False
Mreg,0.14383312,0.13092841,-0.13551892,0.42934444799952254,1291,1366,0.6718188515829859,False
Scyl3,0.16528209,0.18173791,0.13685003,0.4298515918893844,1291,1366,0.6721559251124113,False
Rexo4,0.14364263,0.12484797,-0.2021606,0.42988435402492564,1291,1366,0.6721559251124113,False
Txlna,0.26057652,0.24181584,-0.10775533,0.4299177173744657,1291,1366,0.6721559251124113,False
Mat2a,0.5529921,0.52488434,-0.07524539,0.4299182040003281,1291,1366,0.6721559251124113,False
Zswim8,0.31018445,0.33232638,0.09944349,0.43002920702000824,1291,1366,0.6721894042231504,False
Top1,0.96883357,0.94307905,-0.038866084,0.43045980559390173,1291,1366,0.672409994566692,False
Uxs1,0.12401878,0.11082065,-0.16219346,0.4304846776002117,1291,1366,0.672409994566692,False
Sltm,0.6717039,0.7061687,0.072177105,0.4304888649157257,1291,1366,0.672409994566692,False
Cblb,0.43398592,0.44722596,0.043345917,0.4306744115530009,1291,1366,0.672409994566692,False
Atp2c1,0.53071547,0.502676,-0.078294605,0.43068135502310334,1291,1366,0.672409994566692,False
Ptcd3,0.23320091,0.2488141,0.09345609,0.43078983870680576,1291,1366,0.672409994566692,False
Atp13a3,0.35228777,0.3789394,0.10518391,0.4308768154502213,1291,1366,0.672409994566692,False
Chtop,0.17539597,0.16355266,-0.10080085,0.4309385005226595,1291,1366,0.672409994566692,False
Vps13a,0.7073611,0.74266845,0.070261665,0.43097689775706005,1291,1366,0.672409994566692,False
Gmeb1,0.18022259,0.15997937,-0.1717927,0.4311748002247061,1291,1366,0.6725789035521768,False
Glrx3,0.17266475,0.15276513,-0.17654957,0.4312779185262935,1291,1366,0.6725999215761339,False
Agk,0.1400409,0.12689924,-0.1420582,0.4314250207520459,1291,1366,0.6726895117835828,False
Gprasp1,0.21190423,0.22025669,0.05574763,0.4316743299323039,1291,1366,0.6728283116864225,False
Senp7,0.41026726,0.38424978,-0.09449584,0.4316933883058027,1291,1366,0.6728283116864225,False
Rnf217,0.34010994,0.31305444,-0.11955095,0.4318235015597671,1291,1366,0.6728913254834752,False
Prpf31,0.092279926,0.08190517,-0.17186448,0.4320098647648958,1291,1366,0.6730405414259043,False
Vapa,0.31868044,0.33369225,0.06638733,0.43209866560690136,1291,1366,0.6730405414259043,False
Trub1,0.12151818,0.11032006,-0.13935657,0.4327971422909277,1291,1366,0.6738110473708876,False
