gene,mean_control,mean_7dpi,log2FC,pval,n_control,n_7dpi,FDR,significant
Arntl,0.7353543,0.6779736,-0.11719372,2.032784836838404e-09,8788,9002,3.62096524080489e-09,False
Ccnh,0.20171703,0.1807612,-0.15816493,2.084453739994694e-09,8788,9002,3.712216196988857e-09,False
Zfp282,0.12467585,0.10467893,-0.25199014,2.0852216336749285e-09,8788,9002,3.712797799811042e-09,False
Akr1c12,0.1295552,0.1009963,-0.35894978,2.087809300562014e-09,8788,9002,3.716618630052523e-09,False
Usp40,0.7257481,0.66459495,-0.12697528,2.142945946763245e-09,8788,9002,3.813963243096928e-09,False
Rae1,0.13396339,0.110420525,-0.278601,2.15125027013658e-09,8788,9002,3.8279332746740795e-09,False
Rufy1,0.21214329,0.18520772,-0.1957959,2.17351928146984e-09,8788,9002,3.866740899768611e-09,False
Rhobtb3,0.12344135,0.09821562,-0.3295015,2.183384230271606e-09,8788,9002,3.883469667922837e-09,False
Gm11844,0.078234114,0.058624625,-0.41567513,2.2123260834141895e-09,8788,9002,3.934115269449075e-09,False
Smim15,0.07455053,0.056018695,-0.41167104,2.2207988252622072e-09,8788,9002,3.9483475310504965e-09,False
Nploc4,0.37904572,0.34746772,-0.12545834,2.2518388011418947e-09,8788,9002,4.0026874781336914e-09,False
Hnrnpr,0.5063877,0.47158888,-0.10269174,2.260337491439773e-09,8788,9002,4.016945356037771e-09,False
Tubgcp4,0.13378446,0.11102996,-0.26874065,2.2715760024506682e-09,8788,9002,4.036065239412349e-09,False
Ssr2,0.08626257,0.065614164,-0.39420176,2.2909437012515502e-09,8788,9002,4.069617685521387e-09,False
Ppp2r3c,0.095702134,0.07181809,-0.41370308,2.302473130029503e-09,8788,9002,4.0892350523407655e-09,False
Gm26749,0.120557964,0.09488109,-0.3452109,2.3110860360898617e-09,8788,9002,4.103665433014776e-09,False
Pstpip2,0.3411763,0.3280331,-0.05665914,2.319100369701188e-09,8788,9002,4.117027096496327e-09,False
Steap3,0.14920546,0.12632547,-0.23997979,2.3284422728197994e-09,8788,9002,4.1327394179816394e-09,False
Gm35164,0.07921527,0.057991784,-0.44926462,2.3558144451813252e-09,8788,9002,4.180440187156821e-09,False
Mir22hg,0.5590448,0.517979,-0.11004975,2.3619393271159636e-09,8788,9002,4.190425044079841e-09,False
Rfesd,0.104580246,0.08236181,-0.34419122,2.391585915374553e-09,8788,9002,4.242127831761778e-09,False
Usf3,0.35642257,0.32850397,-0.11764353,2.401817150906329e-09,8788,9002,4.259377675079037e-09,False
Ccdc17,0.07352087,0.05217407,-0.49401924,2.455370383083087e-09,8788,9002,4.353431197656062e-09,False
Lsm12,0.13357395,0.11493846,-0.21660206,2.483829014380536e-09,8788,9002,4.4029611247331336e-09,False
Rpf2,0.071947984,0.054139867,-0.40960437,2.487446991939985e-09,8788,9002,4.408445658982746e-09,False
B230208H11Rik,0.08039902,0.059015043,-0.44544592,2.4901272496749022e-09,8788,9002,4.412266333511995e-09,False
Hcfc1,0.10419073,0.085751444,-0.28069663,2.5019139707222877e-09,8788,9002,4.432217779677112e-09,False
Pgrmc2,0.08386849,0.06562998,-0.3532964,2.521271858751676e-09,8788,9002,4.465570557405863e-09,False
Gas2l1,0.09147028,0.07042914,-0.37666,2.5225186343589548e-09,8788,9002,4.466838406832643e-09,False
Ppfibp1,0.2910759,0.26718378,-0.12351856,2.53713313997742e-09,8788,9002,4.4917721183985755e-09,False
Eif3d,0.08002208,0.059656497,-0.42310432,2.5506819915184258e-09,8788,9002,4.514809087869664e-09,False
Psmb4,0.109851815,0.08665088,-0.34192115,2.585733433728934e-09,8788,9002,4.575888804787867e-09,False
Nfix,0.4089449,0.37361082,-0.13033688,2.600260957319909e-09,8788,9002,4.600062679219521e-09,False
Ddx58,0.27952823,0.25429195,-0.13645703,2.6004871154603637e-09,8788,9002,4.600062679219521e-09,False
Nlrp6,0.7690562,0.70332175,-0.12888663,2.6909583252356177e-09,8788,9002,4.7590986735773075e-09,False
Lztr1,0.20655319,0.17712088,-0.22166304,2.7216601698697857e-09,8788,9002,4.812384827472574e-09,False
Rad23a,0.097168624,0.076878354,-0.33752164,2.731675680873115e-09,8788,9002,4.829079113928455e-09,False
Pcca,1.1910474,1.0770059,-0.14519191,2.8245116750841e-09,8788,9002,4.991379238270907e-09,False
Brcc3,0.1357808,0.11512889,-0.2378391,2.8246709322961832e-09,8788,9002,4.991379238270907e-09,False
Ptdss2,0.096245326,0.07314411,-0.39550197,2.8312005099597497e-09,8788,9002,5.001866839624396e-09,False
Nelfcd,0.08530324,0.062305458,-0.4526186,2.8571249738107993e-09,8788,9002,5.046607685213154e-09,False
Msh3,0.50232965,0.4611821,-0.12327239,2.8898355413503872e-09,8788,9002,5.103313687947273e-09,False
Acbd6,0.23010248,0.20601225,-0.1594731,2.9117426571051466e-09,8788,9002,5.14092150560873e-09,False
Ccnt2,0.6745208,0.6278477,-0.10343246,2.919664502039345e-09,8788,9002,5.153826574833615e-09,False
Lcorl,0.4537623,0.425806,-0.09171963,2.9558346726969575e-09,8788,9002,5.2165800506397115e-09,False
Chrac1,0.077125326,0.05878769,-0.391108,2.9582107316518317e-09,8788,9002,5.219678457505633e-09,False
Cdkn1a,0.06349608,0.09405678,0.566127,3.020253948756156e-09,8788,9002,5.3280344874995896e-09,True
Rps15a,0.16530204,0.14570278,-0.18195884,3.052256051824758e-09,8788,9002,5.383360621384002e-09,False
Tnfaip8l1,0.0895797,0.07140262,-0.3267854,3.1189139524004533e-09,8788,9002,5.4997742782529895e-09,False
Mthfd1,0.5253999,0.48775402,-0.10724116,3.153496015036314e-09,8788,9002,5.559589684513938e-09,False
Gng12,0.44707775,0.41695195,-0.10062132,3.215503424662035e-09,8788,9002,5.667720576509889e-09,False
Abca8b,1.1130444,1.0064164,-0.14526998,3.2337222644112343e-09,8788,9002,5.698639591640493e-09,False
Gemin2,0.1646406,0.14093696,-0.22412291,3.2436886028608314e-09,8788,9002,5.7150056996582565e-09,False
Abcg8,0.13987136,0.19207092,0.45725837,3.2490212502220537e-09,8788,9002,5.7232026336093254e-09,False
Ist1,0.41104987,0.37560517,-0.13006338,3.3062162038383255e-09,8788,9002,5.822733289280267e-09,False
Gm16541,0.13755207,0.11670785,-0.23688906,3.3312868299739026e-09,8788,9002,5.8656584555400675e-09,False
Gstm3,0.07715223,0.053915415,-0.5162054,3.332304125467001e-09,8788,9002,5.866221930854547e-09,True
Stau1,0.359703,0.33027864,-0.12308686,3.3539824482169117e-09,8788,9002,5.903149442855414e-09,False
Stxbp3,0.29537803,0.2707978,-0.12530226,3.4045834379568455e-09,8788,9002,5.990955963926154e-09,False
Suco,0.22693984,0.20161079,-0.1706572,3.4435836340149643e-09,8788,9002,6.058316418437452e-09,False
Elac1,0.07421235,0.056259487,-0.39894345,3.444801967057865e-09,8788,9002,6.059192755353924e-09,False
Nfat5,0.5979819,0.5594604,-0.09604922,3.488377833267556e-09,8788,9002,6.134557422926411e-09,False
Cd81,0.16270792,0.14122264,-0.20417832,3.510139493554833e-09,8788,9002,6.171536793997244e-09,False
Sdc3,0.06611565,0.11170616,0.75575554,3.5165599424759818e-09,8788,9002,6.181533388226167e-09,True
Rps25,0.12990578,0.11162633,-0.21860656,3.5211158654150383e-09,8788,9002,6.188248960880868e-09,False
Cdk4,0.10536633,0.08233056,-0.3555312,3.556168064143136e-09,8788,9002,6.248546767676734e-09,False
Gemin5,0.12676093,0.100573696,-0.333561,3.5603209307728516e-09,8788,9002,6.25453747976446e-09,False
Rpl7,0.13673475,0.113523886,-0.26816857,3.56162435541939e-09,8788,9002,6.2555210234119686e-09,False
Gckr,1.385888,1.2150928,-0.18972953,3.5625987555381633e-09,8788,9002,6.255926389134328e-09,False
Akr7a5,0.17319576,0.14232282,-0.28305602,3.5754898460193955e-09,8788,9002,6.2772529370954035e-09,False
1110019D14Rik,0.16842933,0.14668858,-0.19925994,3.6325419512891905e-09,8788,9002,6.37608500650865e-09,False
Mettl5,0.14946553,0.12965076,-0.20503479,3.7046134462198698e-09,8788,9002,6.501233400719184e-09,False
Rabac1,0.122420676,0.09826046,-0.31687483,3.7128217454295543e-09,8788,9002,6.514279321021656e-09,False
Zfp952,0.09018507,0.073937275,-0.28623563,3.740238265215996e-09,8788,9002,6.561014288002955e-09,False
mt-Cytb,0.3686178,0.35461277,-0.0558658,3.789911826437497e-09,8788,9002,6.646764268463344e-09,False
Cnot8,0.21142481,0.18506002,-0.19205427,3.884503191809373e-09,8788,9002,6.811239131448991e-09,False
Cdk10,0.120948635,0.09611447,-0.33126095,3.912554722118027e-09,8788,9002,6.858996223625539e-09,False
Gm29966,3.5959423,3.643094,0.01879394,3.91460409665569e-09,8788,9002,6.861159221909234e-09,False
Setd4,0.24740979,0.21635869,-0.19339384,3.930244528554895e-09,8788,9002,6.8871375169198776e-09,False
Pex5,0.19896103,0.16876213,-0.23736502,3.934034262253971e-09,8788,9002,6.892342825560738e-09,False
Klf7,0.14363834,0.21559273,0.58553255,3.937978796447474e-09,8788,9002,6.8978171173251296e-09,True
Pi4ka,0.37959298,0.3501193,-0.11657483,3.959003653638175e-09,8788,9002,6.933201027905488e-09,False
Zc3h4,0.17019954,0.14766271,-0.20479225,3.9864873149898915e-09,8788,9002,6.9798788305952045e-09,False
Fam118b,0.1052849,0.08829053,-0.25370446,4.240188650064985e-09,8788,9002,7.4225358121091795e-09,False
Dtd2,0.08014852,0.063259326,-0.3409177,4.247513480020619e-09,8788,9002,7.433811297568852e-09,False
Dynll2,0.122503534,0.10538126,-0.21701388,4.269629035543016e-09,8788,9002,7.47096278619455e-09,False
Tcf7l1,0.24919513,0.22287682,-0.16096099,4.2755000134977785e-09,8788,9002,7.4796801026319e-09,False
Parp10,0.13481645,0.11202516,-0.26695633,4.280740759802686e-09,8788,9002,7.487291478632017e-09,False
Clint1,0.6827374,0.6363346,-0.1015298,4.302697289675228e-09,8788,9002,7.524130596141696e-09,False
Rbbp7,0.15371741,0.13196442,-0.21997704,4.3204611061234995e-09,8788,9002,7.553624124234622e-09,False
Sart3,0.0986844,0.076918274,-0.35908246,4.341527641607628e-09,8788,9002,7.58887846433513e-09,False
Shmt1,0.56278473,0.65227556,0.21286325,4.391933982432706e-09,8788,9002,7.675392728335345e-09,False
Srfbp1,0.08825676,0.07242542,-0.28485388,4.404795296551036e-09,8788,9002,7.69627057733829e-09,False
Coa8,0.14335366,0.12234141,-0.2284932,4.410424160489092e-09,8788,9002,7.704505494641762e-09,False
Coa7,0.086062744,0.06791453,-0.34122118,4.488930981306517e-09,8788,9002,7.840020001189895e-09,False
Eif3m,0.12329293,0.09956301,-0.30812967,4.497479087534131e-09,8788,9002,7.853319128979793e-09,False
Rnf4,0.21379848,0.18705939,-0.19265884,4.5565126256339624e-09,8788,9002,7.954750097418246e-09,False
4930481A15Rik,0.087495044,0.070134126,-0.31867707,4.579915329318939e-09,8788,9002,7.99394764845648e-09,False
Snx32,0.12386024,0.09951433,-0.31545234,4.622938165185504e-09,8788,9002,8.067367513732762e-09,False
Rnf146,0.12689745,0.10676868,-0.24896045,4.683377208522898e-09,8788,9002,8.171143188573858e-09,False
Denr,0.09408722,0.07321986,-0.36132735,4.698137032257153e-09,8788,9002,8.195195283512218e-09,False
Sap130,0.3389759,0.30988085,-0.12942918,4.724863056152517e-09,8788,9002,8.24010632077345e-09,False
Lrrn3,0.09548759,0.07310847,-0.38481268,4.744767774511294e-09,8788,9002,8.273104929940626e-09,False
Paxbp1,0.5101582,0.47358954,-0.107285716,4.766302420262324e-09,8788,9002,8.308931260187926e-09,False
Gm6712,0.10922623,0.091268755,-0.25886676,4.7838977978031974e-09,8788,9002,8.337876978023264e-09,False
Stambp,0.117989734,0.096999556,-0.2823469,4.897001707355516e-09,8788,9002,8.533238476384001e-09,False
Ppil2,0.25819144,0.23003808,-0.1665,4.900003479157958e-09,8788,9002,8.536701029230877e-09,False
Eif4b,0.34249607,0.31539023,-0.11891331,4.913655159071705e-09,8788,9002,8.55871239198142e-09,False
Rfx1,0.07989473,0.05821761,-0.45597336,4.91775806769302e-09,8788,9002,8.564085825605749e-09,False
Llph,0.076423414,0.0573884,-0.41263038,4.922908737643343e-09,8788,9002,8.571281293417517e-09,False
Tpmt,0.41105002,0.37876412,-0.117984384,4.97853997210433e-09,8788,9002,8.666347358848277e-09,False
Rubcn,0.17528066,0.15303975,-0.19564079,5.0546625677469495e-09,8788,9002,8.797036860251364e-09,False
Stk24,0.30222785,0.27869752,-0.11689623,5.282351043629669e-09,8788,9002,9.191400068263993e-09,False
Snx16,0.094759844,0.07508095,-0.33543032,5.289610173213782e-09,8788,9002,9.202127871639277e-09,False
Ube2d3,0.53571856,0.50284904,-0.09133234,5.313519619055872e-09,8788,9002,9.241811154665507e-09,False
Cds2,0.25701958,0.23261088,-0.1439007,5.316771739132011e-09,8788,9002,9.245556147440598e-09,False
Tprkb,0.52626354,0.48599562,-0.11481948,5.387955769677815e-09,8788,9002,9.367404813039772e-09,False
Emsy,0.3462263,0.32141897,-0.1072281,5.394043444910025e-09,8788,9002,9.376051136782653e-09,False
Lrsam1,0.09012917,0.06896185,-0.38570487,5.418258586503252e-09,8788,9002,9.416196961010506e-09,False
Myo18a,0.5873615,0.5431376,-0.11291096,5.461050465372677e-09,8788,9002,9.488603379838979e-09,False
Nsfl1c,0.1304355,0.10921313,-0.2559755,5.512916923778823e-09,8788,9002,9.57674377033889e-09,False
Slc17a3,0.8373958,0.7694268,-0.12211033,5.526295471402178e-09,8788,9002,9.598002436190447e-09,False
Hax1,0.11818594,0.09542074,-0.30839267,5.66552225153041e-09,8788,9002,9.837778885887582e-09,False
Camsap1,0.14867109,0.12518793,-0.24784674,5.685344065191183e-09,8788,9002,9.870160879169092e-09,False
Lemd3,0.22842602,0.20395218,-0.16342035,5.725649574036286e-09,8788,9002,9.938083322955904e-09,False
Suclg1,0.22577776,0.20074455,-0.16946284,5.8739151019676e-09,8788,9002,1.0193326681694188e-08,False
Brd9,0.21055965,0.18803927,-0.16311298,6.067227718410166e-09,8788,9002,1.0526621322950036e-08,False
Micu2,0.3386589,0.3110346,-0.12272008,6.089556095127377e-09,8788,9002,1.0562005448017215e-08,False
Bclaf1,1.07225,0.9751319,-0.13695864,6.090132940488709e-09,8788,9002,1.0562005448017215e-08,False
Xrcc1,0.079256736,0.058975033,-0.42580414,6.1197658499898225e-09,8788,9002,1.0611209830165782e-08,False
Zeb1,0.87960744,0.8191049,-0.10279941,6.243860570523172e-09,8788,9002,1.0824149800084782e-08,False
Mdh2,0.1555051,0.13566111,-0.19681908,6.267781561454096e-09,8788,9002,1.086337994983793e-08,False
Ubqln4,0.11250466,0.09100415,-0.30567792,6.340983258647374e-09,8788,9002,1.0987990145211197e-08,False
Vps26c,0.13688758,0.1186687,-0.20589048,6.39388209007507e-09,8788,9002,1.1077374387109053e-08,False
Tubgcp3,0.25487804,0.23134008,-0.13973422,6.401216013225793e-09,8788,9002,1.1087797059762939e-08,False
E130308A19Rik,0.19162914,0.16957723,-0.1762767,6.411585434812398e-09,8788,9002,1.1103472264939627e-08,False
Rpe,0.098951705,0.07818088,-0.3395218,6.441316377545342e-09,8788,9002,1.1152664063446997e-08,False
1700123O20Rik,0.07553994,0.055953857,-0.43233457,6.473169006084306e-09,8788,9002,1.1205508404976803e-08,False
Anp32b,0.14448714,0.1250184,-0.20864521,6.4786926871530076e-09,8788,9002,1.1212763130429592e-08,False
AU022252,0.2992677,0.2716406,-0.13968848,6.493726366036329e-09,8788,9002,1.1236470571259489e-08,False
Tmem50a,0.24093302,0.31573263,0.38992932,6.50818618670446e-09,8788,9002,1.1259175486067165e-08,False
Slc37a1,0.12075904,0.10258574,-0.23508954,6.509865020622084e-09,8788,9002,1.1259764477486348e-08,False
Tank,0.30948403,0.2956613,-0.06589776,6.600991016742397e-09,8788,9002,1.1415033386198107e-08,False
Macrod2,0.16339025,0.14082138,-0.21431407,6.64568280218227e-09,8788,9002,1.148995672313182e-08,False
Scamp3,0.093713075,0.07309129,-0.35811704,6.6501932157160374e-09,8788,9002,1.1495392546500725e-08,False
Hook3,0.9886972,0.90079284,-0.13431911,6.675327953095154e-09,8788,9002,1.1536469611624802e-08,False
Spata7,0.0713365,0.052792214,-0.43360597,6.677659624182806e-09,8788,9002,1.1538129065157105e-08,False
Msl2,0.21986978,0.19489437,-0.17387284,6.719630443370992e-09,8788,9002,1.160826507599182e-08,False
Mtx1,0.082442485,0.06161079,-0.4196141,6.833925394815805e-09,8788,9002,1.1803287691764599e-08,False
Oplah,0.10848086,0.08517283,-0.3486118,6.898237624566804e-09,8788,9002,1.191191977329239e-08,False
Rab9,0.16307709,0.1450741,-0.16865438,6.988550560697098e-09,8788,9002,1.2065396237870856e-08,False
Glmn,0.15727176,0.13280009,-0.24383463,6.9978369050775036e-09,8788,9002,1.2078949914324382e-08,False
Cog6,0.118207805,0.097851425,-0.27240688,7.076606153806899e-09,8788,9002,1.2212407707072295e-08,False
Dna2,0.22017394,0.18856879,-0.22344308,7.138298680391185e-09,8788,9002,1.231634675925575e-08,False
Tbl1x,0.4550015,0.42827317,-0.08732022,7.2010147768525665e-09,8788,9002,1.2422008882030068e-08,False
Gtf2h2,0.17938091,0.1540128,-0.21984375,7.456087725033242e-09,8788,9002,1.2859382130115757e-08,False
Emc7,0.12729569,0.10857653,-0.22927603,7.488779621332018e-09,8788,9002,1.2913118047605302e-08,False
Gm7631,0.12036562,0.089424014,-0.42827478,7.513918925794523e-09,8788,9002,1.2953811459571583e-08,False
Oma1,0.21817027,0.20132,-0.11590869,7.54932770580051e-09,8788,9002,1.3012188893443904e-08,False
Eea1,0.49101302,0.459904,-0.09440871,7.553824933995436e-09,8788,9002,1.3017273488263743e-08,False
Smchd1,0.52164227,0.4866514,-0.10015226,7.575690223418592e-09,8788,9002,1.3052279715261236e-08,False
Bin2,0.07819579,0.12218865,0.64328396,7.747986391039053e-09,8788,9002,1.3346398343122757e-08,True
Zcchc7,1.3884112,1.260787,-0.13909982,7.755262012551268e-09,8788,9002,1.3356196379036605e-08,False
Snx7,0.19984542,0.1782525,-0.16487472,7.926851691639864e-09,8788,9002,1.3648915939780224e-08,False
Tmem67,0.10071697,0.08650893,-0.2191508,7.934565578174464e-09,8788,9002,1.3659402539222788e-08,False
Hectd2,0.11590555,0.09460717,-0.29264835,8.144196469717677e-09,8788,9002,1.4017415077687154e-08,False
Cyb561a3,0.079224505,0.06374697,-0.31314847,8.311013803797414e-09,8788,9002,1.430160751305945e-08,False
Tmem69,0.073268004,0.05610064,-0.38456446,8.375088745747057e-09,8788,9002,1.4408920576271983e-08,False
Snf8,0.18304911,0.15692984,-0.22198004,8.451081736109642e-09,8788,9002,1.4536689970535764e-08,False
Trim56,0.09377413,0.07916033,-0.24412863,8.510504986635566e-09,8788,9002,1.4635911376239782e-08,False
Vti1a,1.0874853,0.9922654,-0.1321852,8.528919739844364e-09,8788,9002,1.4664582418007489e-08,False
Hmgb2,0.0858462,0.06719074,-0.35302597,8.655920613214276e-09,8788,9002,1.4879906031665653e-08,False
Rad50,0.29383078,0.26536778,-0.14693968,8.6615770499355e-09,8788,9002,1.4886587889909573e-08,False
Dot1l,0.29837635,0.26482013,-0.17205921,8.707771965658718e-09,8788,9002,1.4962925969584724e-08,False
Tut4,0.88097066,0.81057656,-0.1201313,8.71079142738579e-09,8788,9002,1.496505784737526e-08,False
Parp1,0.1113951,0.08906564,-0.32242045,8.727175256928431e-09,8788,9002,1.499014402542648e-08,False
Exoc4,0.88720214,0.97339803,0.13375258,8.758116974912612e-09,8788,9002,1.50402200673484e-08,False
Scarb1,0.58737993,0.54613703,-0.105012424,8.87349739158738e-09,8788,9002,1.5235251746005026e-08,False
Fads6,0.37529725,0.34857935,-0.10651719,8.892956960474268e-09,8788,9002,1.526554721658233e-08,False
Srek1ip1,0.12270764,0.10360522,-0.24391182,8.91070819983731e-09,8788,9002,1.5292898426199772e-08,False
Mcoln1,0.10750979,0.08647406,-0.31380257,8.914858406342695e-09,8788,9002,1.529690062666961e-08,False
Sec11c,0.085783504,0.06872871,-0.3193706,9.023067821047018e-09,8788,9002,1.547941875580517e-08,False
Aida,0.15490168,0.13395976,-0.20940769,9.027821361254336e-09,8788,9002,1.5484416128895563e-08,False
Zfp354a,0.07778601,0.05628062,-0.46616495,9.131557908838134e-09,8788,9002,1.5659151383419327e-08,False
Ipp,0.075908646,0.058746092,-0.36921698,9.164996321243863e-09,8788,9002,1.5713290004203103e-08,False
Spcs3,0.085694805,0.06863993,-0.319742,9.318736303507283e-09,8788,9002,1.597362031813504e-08,False
Nab1,0.3336701,0.30449596,-0.13195801,9.498563489301571e-09,8788,9002,1.6278552584129987e-08,False
Isg20l2,0.087706275,0.06955826,-0.3340295,9.581131356936787e-09,8788,9002,1.6416712445195357e-08,False
E430024I08Rik,0.09982366,0.08364393,-0.2548418,9.659261666180788e-09,8788,9002,1.6547214090323555e-08,False
Dhx9,0.41108853,0.3871402,-0.0865712,9.680892935250371e-09,8788,9002,1.6580894190606958e-08,False
Tvp23b,0.090009466,0.0726771,-0.3081941,9.784356444687274e-09,8788,9002,1.6754689755577864e-08,False
Zfp330,0.09506217,0.075382985,-0.33423668,9.86055686837191e-09,8788,9002,1.6881738895729114e-08,False
Tysnd1,0.0772544,0.057978768,-0.4134725,9.915379961212353e-09,8788,9002,1.6972144784065012e-08,False
Acot7,0.099913925,0.07491488,-0.4149522,9.95276026628667e-09,8788,9002,1.7032663165229813e-08,False
Flii,0.16639426,0.14050323,-0.24384278,9.997580552545452e-09,8788,9002,1.710588675789402e-08,False
Gm36251,0.24423064,0.22097674,-0.14428754,1.0097025495950068e-08,8788,9002,1.727252450130702e-08,False
Ric8b,0.26414827,0.24244986,-0.123612516,1.0119419620370452e-08,8788,9002,1.7307313939047898e-08,False
Gcfc2,0.16447115,0.14120196,-0.21992996,1.0162655609830528e-08,8788,9002,1.7377727976728502e-08,False
Ubr7,0.083259076,0.0657178,-0.3408614,1.0263420855818678e-08,8788,9002,1.75464660963224e-08,False
Mrpl42,0.1216727,0.09962718,-0.28813204,1.0300415113979666e-08,8788,9002,1.7606134163736477e-08,False
Spidr,0.18094972,0.16072606,-0.17088477,1.037293343299144e-08,8788,9002,1.772648567372679e-08,False
Xpr1,0.3747265,0.35093537,-0.09460657,1.0446411450174e-08,8788,9002,1.784842801184278e-08,False
Polm,0.082052715,0.059368614,-0.46617982,1.0740992217925408e-08,8788,9002,1.834801371155461e-08,False
Spp2,0.092231855,0.1376959,0.5776325,1.0802179790205026e-08,8788,9002,1.844878980409965e-08,True
Ift81,0.0776183,0.058618713,-0.40443406,1.0955958721984562e-08,8788,9002,1.8707627507216585e-08,False
Prpf8,0.20873085,0.18119681,-0.2039813,1.0963363525118177e-08,8788,9002,1.8716472673867535e-08,False
Socs4,0.13509712,0.11508704,-0.23108597,1.0988485313715285e-08,8788,9002,1.8755554259339968e-08,False
Btbd10,0.07620191,0.061282266,-0.31389728,1.1073096275627643e-08,8788,9002,1.8896137721471675e-08,False
Rab14,0.4768771,0.44694537,-0.09349874,1.1101764384293953e-08,8788,9002,1.894121755527581e-08,False
Nt5m,0.15328225,0.13340186,-0.20027176,1.1109794329116206e-08,8788,9002,1.8951074552079206e-08,False
Azin1,0.23306918,0.21127395,-0.14157946,1.1304271232987023e-08,8788,9002,1.927890409144939e-08,False
Ccdc122,0.14869419,0.12628075,-0.23554142,1.1406145391086751e-08,8788,9002,1.9448703116176093e-08,False
Slco1a1,0.9439128,0.86342776,-0.12856387,1.1523263328475785e-08,8788,9002,1.9643736916279312e-08,False
Apip,0.1014184,0.08299366,-0.288931,1.1525197363455922e-08,8788,9002,1.9643736916279312e-08,False
Lsm1,0.12666817,0.10691397,-0.24439345,1.1571874669702545e-08,8788,9002,1.9719299492851433e-08,False
Bcl7c,0.122949295,0.10259623,-0.2608531,1.167159515987636e-08,8788,9002,1.988520252734707e-08,False
Mtf2,0.21543108,0.1925936,-0.1615872,1.1775853139958688e-08,8788,9002,2.005876745626087e-08,False
Vcl,0.34415427,0.31771237,-0.11529929,1.1913322319870135e-08,8788,9002,2.0288821999406362e-08,False
Zbtb7a,0.19031022,0.16763622,-0.1829167,1.1916218764172339e-08,8788,9002,2.0289647533491577e-08,False
Frg1,0.18070629,0.15715662,-0.20132412,1.1960386560376952e-08,8788,9002,2.036073090498812e-08,False
Gse1,0.2627499,0.23706934,-0.14832167,1.2009581019748656e-08,8788,9002,2.044034091020543e-08,False
Ccdc15,0.10872067,0.087402195,-0.31456143,1.2045565485285196e-08,8788,9002,2.0497439811428876e-08,False
Stx6,0.21804628,0.19912298,-0.1309118,1.20993137506515e-08,8788,9002,2.0584737428560377e-08,False
P4ha1,0.2647716,0.24653563,-0.10291189,1.2155024691643505e-08,8788,9002,2.067533819870538e-08,False
Hs6st1,0.34978193,0.32846424,-0.09069267,1.2255301275305272e-08,8788,9002,2.0841691859539772e-08,False
Trmu,0.1095611,0.086601764,-0.33891857,1.226411091651629e-08,8788,9002,2.0852458597544773e-08,False
Itgb5,0.33405933,0.31227767,-0.09724484,1.2276366298789498e-08,8788,9002,2.0869078535404333e-08,False
Grk4,0.10033547,0.08331114,-0.2679569,1.2346980354175953e-08,8788,9002,2.098487792316814e-08,False
Taf13,0.10890589,0.086877465,-0.32569253,1.2454035636216412e-08,8788,9002,2.116196687103204e-08,False
Yipf6,0.089728735,0.07361542,-0.28521064,1.2456205865369151e-08,8788,9002,2.116196687103204e-08,False
Rbbp5,0.14656994,0.12459026,-0.23422435,1.2469020274574055e-08,8788,9002,2.1179460442154555e-08,False
Gm9725,0.091242515,0.07510588,-0.28044093,1.2485295176624196e-08,8788,9002,2.1202823641691433e-08,False
Abhd12,0.22103514,0.20311825,-0.12189828,1.2503634771734972e-08,8788,9002,2.122968301404769e-08,False
Hmcn2,0.09036543,0.07293781,-0.30872312,1.2506524570471607e-08,8788,9002,2.123030492562099e-08,False
Trim30d,0.12293231,0.11070306,-0.1510395,1.2562695235677221e-08,8788,9002,2.1321354653571204e-08,False
Carf,0.12979949,0.107510194,-0.271581,1.259340161423736e-08,8788,9002,2.1369158487410023e-08,False
Prdm15,0.1065337,0.08690088,-0.29356152,1.273106889196913e-08,8788,9002,2.159840342571815e-08,False
Kifap3,0.10528281,0.08597785,-0.29192564,1.2868689736918966e-08,8788,9002,2.1827477168689368e-08,False
Med15,0.37647358,0.35397705,-0.088868454,1.3092409781021931e-08,8788,9002,2.2202467947538303e-08,False
Ddx49,0.08221659,0.062367026,-0.39808837,1.3149934060976303e-08,8788,9002,2.2295525041312706e-08,False
Sf3a2,0.07218096,0.05282815,-0.44958034,1.3195372821926996e-08,8788,9002,2.236805793892239e-08,False
Tgfa,0.12021316,0.099961504,-0.2659074,1.3229401130283733e-08,8788,9002,2.24212231484845e-08,False
Sars2,0.07070691,0.049991112,-0.4993356,1.3249566701827084e-08,8788,9002,2.2450877071998238e-08,False
Ranbp1,0.09255724,0.07091997,-0.38367888,1.3287366462589944e-08,8788,9002,2.25103934856563e-08,False
Bcl2,0.11269872,0.16186222,0.5219066,1.335045822866087e-08,8788,9002,2.2612725000548398e-08,True
Daxx,0.0768268,0.060391665,-0.34675002,1.3452258529698816e-08,8788,9002,2.278056582334061e-08,False
Prune1,0.092611484,0.07621916,-0.2807028,1.3680545891100964e-08,8788,9002,2.3162493979036508e-08,False
Elp5,0.07861091,0.060382705,-0.380041,1.3892833062773827e-08,8788,9002,2.351718401551634e-08,False
Slc38a6,0.20805563,0.2925796,0.4916595,1.4016359200485214e-08,8788,9002,2.3721510753104426e-08,False
4732471J01Rik,0.22097337,0.20213082,-0.12852232,1.4083075067046956e-08,8788,9002,2.3826920471482004e-08,False
