gene,mean_control,mean_7dpi,log2FC,pval,n_control,n_7dpi,FDR,significant
Daxx,0.10330575,0.07750683,-0.41406086,0.41031790578717453,599,503,0.7008198935141184,False
Spred2,0.34572026,0.37345368,0.111293145,0.41035753078559534,599,503,0.7008198935141184,False
Ttll3,0.10079669,0.08623157,-0.22491875,0.4105377192539664,599,503,0.7009809142315058,False
Marchf6,0.3837788,0.41653186,0.11812221,0.4106900575681396,599,503,0.7010943242167403,False
Hsd3b3,0.77993363,0.82530063,0.081558205,0.41121116043066763,599,503,0.7017531975242656,False
Stau2,0.18662117,0.21489897,0.2034442,0.4112752451718429,599,503,0.7017531975242656,False
Msrb3,0.62001735,0.579135,-0.098392464,0.41133401271551007,599,503,0.7017531975242656,False
Hykk,0.26086068,0.28851834,0.14533047,0.411601470085145,599,503,0.7020627081719865,False
Dnajc25,0.12093364,0.094456285,-0.35616276,0.41184792959005323,599,503,0.7023362811817836,False
Asph,0.48911563,0.44058135,-0.15073465,0.412014872516017,599,503,0.7024266918208113,False
Prkar1a,0.23429896,0.256741,0.13190922,0.41207310952772347,599,503,0.7024266918208113,False
Sumo2,0.19455725,0.16094159,-0.27350283,0.41253141064149956,599,503,0.703043841092378,False
Acvr2a,0.6873711,0.7344241,0.09551083,0.4126074699744361,599,503,0.703043841092378,False
Stk19,0.173458,0.1514904,-0.19523934,0.4129941701076798,599,503,0.7035113778461117,False
Myo5a,0.079115205,0.09336727,0.2386839,0.41305429059567667,599,503,0.7035113778461117,False
Pcdh15,0.31571388,0.3487355,0.14347228,0.4131662915473159,599,503,0.7035552877767316,False
Selenow,0.18188497,0.15631658,-0.21842587,0.41358531568889134,599,503,0.7041218810810251,False
Dusp1,0.12289151,0.1343179,0.12816665,0.41380878153525147,599,503,0.70435537282596,False
Akap7,0.25437456,0.28536022,0.16576819,0.4140130119141695,599,503,0.7045560327882426,False
Esrra,0.13661072,0.11359539,-0.2659526,0.414324939506828,599,503,0.7048212080909136,False
Rgl3,0.15163031,0.17087844,0.1723051,0.4143415851975628,599,503,0.7048212080909136,False
Pan2,0.1779905,0.19904877,0.161236,0.4146053607607154,599,503,0.7051229145075943,False
Slc25a37,0.20779829,0.17740946,-0.227982,0.4149811917642767,599,503,0.7055143558410578,False
Hpn,0.38010502,0.41492158,0.12640877,0.41500844461238695,599,503,0.7055143558410578,False
Clta,0.2051567,0.23664586,0.20590986,0.415376449116045,599,503,0.7059928816469334,False
Dcaf10,0.23174177,0.19875401,-0.22143082,0.4156653382653984,599,503,0.7063367680644838,False
Actr1b,0.12919699,0.1423368,0.13963331,0.41622469862687606,599,503,0.7071400251499705,False
Lars,0.3214907,0.34897554,0.118313625,0.4164315670481158,599,503,0.7073442104730693,False
Ubap1,0.17692597,0.14734656,-0.2637689,0.4165821418957091,599,503,0.7074527113150856,False
Tifa,0.09781318,0.11507062,0.23419777,0.4174693790941012,599,503,0.7087585571029975,False
Ube2l3,0.18221124,0.16039193,-0.18390277,0.41752480196006236,599,503,0.7087585571029975,False
Smim19,0.12267061,0.14558662,0.24690323,0.41762593156494,599,503,0.7087827790286835,False
Ctsz,0.1276909,0.15478204,0.27738476,0.4178972473349113,599,503,0.7087830787906654,False
Fas,0.11023874,0.13655551,0.30860427,0.41793612354501475,599,503,0.7087830787906654,False
A930005H10Rik,0.19919544,0.17728096,-0.16805756,0.41797548153266917,599,503,0.7087830787906654,False
Dnase1l3,0.10469685,0.1267312,0.27531436,0.41806660408073293,599,503,0.7087830787906654,False
Dars,0.34922433,0.31079987,-0.16811718,0.4182005876573315,599,503,0.7087830787906654,False
Alkbh8,0.17711334,0.15247759,-0.21594411,0.418339045407249,599,503,0.7087830787906654,False
Tprkb,0.25008085,0.27736852,0.14935268,0.41836598111485634,599,503,0.7087830787906654,False
Ap1m1,0.07172032,0.087980345,0.29442808,0.41845068399906027,599,503,0.7087830787906654,False
Prdm5,0.22890101,0.1992688,-0.19991435,0.4185009202454557,599,503,0.7087830787906654,False
Dhx8,0.19342177,0.20866102,0.10935643,0.4186718367665475,599,503,0.7087830787906654,False
Dph7,0.06656339,0.082473904,0.3087912,0.41876768567700917,599,503,0.7087830787906654,False
Ubqln1,0.17083909,0.19545823,0.19411598,0.4189288951764928,599,503,0.7087830787906654,False
Cst3,0.19433267,0.16417657,-0.24314392,0.41894555342833306,599,503,0.7087830787906654,False
Osbpl11,0.24880949,0.21900113,-0.18402429,0.41896559854764737,599,503,0.7087830787906654,False
Zfp704,0.27931893,0.24002032,-0.2186722,0.4189735823151819,599,503,0.7087830787906654,False
Ttc7,0.2000684,0.23451939,0.22910807,0.41901587893212866,599,503,0.7087830787906654,False
2610037D02Rik,0.3242406,0.35650072,0.13679998,0.4191397240489605,599,503,0.7088456265781383,False
Rbm4b,0.12700456,0.107254155,-0.24363782,0.4193412344165197,599,503,0.7088973348405463,False
Eif3j1,0.28164327,0.3054568,0.11705933,0.4193440484406026,599,503,0.7088973348405463,False
Msantd4,0.096201904,0.078529246,-0.29249826,0.4195403064165756,599,503,0.7089295005915427,False
Tti1,0.06765007,0.08338486,0.30129203,0.4196229178954095,599,503,0.7089295005915427,False
Tap1,0.16066155,0.17646176,0.13525054,0.4196237117471999,599,503,0.7089295005915427,False
Snap29,0.07366938,0.08792583,0.25490478,0.4199299910896187,599,503,0.7093000884477931,False
Arid2,0.5172399,0.4809592,-0.10489812,0.420266625706759,599,503,0.7095619136768021,False
Gpat2,0.123315014,0.10637332,-0.213026,0.4203771909177888,599,503,0.7095619136768021,False
Ifi211,0.07509413,0.087043546,0.21277377,0.420482936990885,599,503,0.7095619136768021,False
Clk4,0.895944,0.944305,0.07583606,0.4205003690735848,599,503,0.7095619136768021,False
Fbxl5,0.22814144,0.2598926,0.18790975,0.42068757330745277,599,503,0.7095619136768021,False
Washc5,0.1931515,0.21469253,0.1524642,0.42068782678802297,599,503,0.7095619136768021,False
Reep6,0.20338108,0.1815242,-0.16393818,0.42074867617971123,599,503,0.7095619136768021,False
Zfp106,0.43552732,0.46447578,0.09281955,0.42078064954436833,599,503,0.7095619136768021,False
Mrpl3,0.14717224,0.1227203,-0.26193652,0.4208973213665742,599,503,0.7096120128824888,False
Chic1,0.13868214,0.108756445,-0.35039514,0.4213737854892311,599,503,0.7102506805690832,False
Psmd2,0.12550761,0.14062725,0.1639779,0.42145022001415455,599,503,0.7102506805690832,False
Ddx31,0.07871157,0.08743545,0.15145992,0.42204860311019177,599,503,0.7108412189592347,False
Chchd7,0.090081625,0.09634231,0.096832715,0.4223569668058357,599,503,0.7108412189592347,False
Nkd1,0.33538315,0.2973251,-0.17371386,0.4223791853298333,599,503,0.7108412189592347,False
Rnf2,0.24593438,0.27349636,0.15318894,0.4225241972853795,599,503,0.7108412189592347,False
Grb7,0.099032715,0.11087953,0.16286042,0.42255450315463683,599,503,0.7108412189592347,False
Sptlc2,0.3720804,0.40042073,0.10587495,0.4225796208035114,599,503,0.7108412189592347,False
Cntln,0.37386036,0.40642238,0.12044942,0.42259337718072076,599,503,0.7108412189592347,False
Mrpl14,0.08698537,0.06602343,-0.39726874,0.4226656375945139,599,503,0.7108412189592347,False
Sntb1,0.7987302,0.8443593,0.080138944,0.4228107481779184,599,503,0.7108412189592347,False
3300002I08Rik,0.11653496,0.09368476,-0.31457493,0.4228616826109024,599,503,0.7108412189592347,False
Zfp367,0.09689848,0.10913787,0.17143904,0.4229958000286951,599,503,0.7108412189592347,False
Trib1,0.09899345,0.11540049,0.22103745,0.4230619486794538,599,503,0.7108412189592347,False
Micu3,0.27252364,0.30479667,0.16140963,0.4232941298226124,599,503,0.7108412189592347,False
Slc9a3r2,0.2830333,0.2478659,-0.19133969,0.42337477535035206,599,503,0.7108412189592347,False
Pabpc1,0.4370169,0.4691253,0.102261685,0.4234347713152228,599,503,0.7108412189592347,False
Armcx3,0.12092097,0.10007219,-0.27277502,0.4234913703062003,599,503,0.7108412189592347,False
Ptma,0.49557954,0.44900864,-0.14234327,0.42375199510452843,599,503,0.7108412189592347,False
Abhd17b,0.4174614,0.36794618,-0.18210156,0.4238097325668656,599,503,0.7108412189592347,False
Cep350,0.74718595,0.7148965,-0.06372421,0.4238106729177704,599,503,0.7108412189592347,False
Jade1,0.09339986,0.10378229,0.15191354,0.423834266919761,599,503,0.7108412189592347,False
Dennd4a,0.34039155,0.3782482,0.15209572,0.4238628146425748,599,503,0.7108412189592347,False
Rpl6,0.44999182,0.41382253,-0.12085859,0.42395135894468505,599,503,0.7108412189592347,False
Prpf6,0.43881363,0.39669597,-0.14553972,0.42405352286532627,599,503,0.7108412189592347,False
Chd4,0.72669774,0.77699196,0.09653147,0.4241258193401891,599,503,0.7108412189592347,False
Slc22a1,0.19701762,0.22266826,0.17648698,0.42420800267302905,599,503,0.7108412189592347,False
Bod1l,0.5091097,0.54613614,0.10126497,0.4242203071018106,599,503,0.7108412189592347,False
Fbf1,0.07946232,0.092485316,0.21869802,0.42423591230103697,599,503,0.7108412189592347,False
Hipk2,0.7261123,0.6863976,-0.08113667,0.42423979611905305,599,503,0.7108412189592347,False
Coro1c,0.21998759,0.23907804,0.12000716,0.42444944081358316,599,503,0.7110464867663392,False
Ubxn7,0.25337598,0.275671,0.12162173,0.4247061547414912,599,503,0.7112878647638282,False
Ednra,1.3347137,1.2953709,-0.043161705,0.42483633036968016,599,503,0.7112878647638282,False
Nsun4,0.11566164,0.09311496,-0.31252393,0.4248550309876101,599,503,0.7112878647638282,False
Dhx9,0.31998277,0.338275,0.08017799,0.425351194774526,599,503,0.7119254673162294,False
Me1,0.24884292,0.20972346,-0.24663909,0.42541036502866847,599,503,0.7119254673162294,False
Gas5,0.46701932,0.41882133,-0.15711173,0.4259172358353339,599,503,0.7126275670322586,False
Gm26749,0.10791752,0.119703025,0.14939904,0.4261263829889853,599,503,0.7128007337911134,False
Gpr107,0.2611919,0.28402713,0.12087414,0.4261954387459366,599,503,0.7128007337911134,False
Prorp,0.09915765,0.11956784,0.2697853,0.4264933848490533,599,503,0.7131528730262858,False
Ocel1,0.13031624,0.114303105,-0.18899737,0.427304658328731,599,503,0.7143630428114003,False
Eea1,0.39392564,0.4226388,0.10147706,0.4279537921327926,599,503,0.7152712472416141,False
Igf1os,0.09366581,0.07416524,-0.3363748,0.4280232230736276,599,503,0.7152712472416141,False
Otud7b,0.28183943,0.30858415,0.13074619,0.42828659998060103,599,503,0.7154367323367916,False
Snrnp70,1.7189562,1.6882695,-0.02598609,0.4282976026305425,599,503,0.7154367323367916,False
Palmd,0.15970786,0.13720916,-0.21891049,0.4285770952253377,599,503,0.7157570808511575,False
Oxa1l,0.15876824,0.1277747,-0.31309986,0.4288301338082703,599,503,0.7159272349013919,False
Ube2d1,0.16619489,0.18017775,0.11647754,0.4288743465018078,599,503,0.7159272349013919,False
Dap3,0.15650405,0.17925826,0.19572258,0.4289421876756011,599,503,0.7159272349013919,False
1500004A13Rik,0.1305369,0.1048849,-0.31538063,0.42932137637537116,599,503,0.7164135851171838,False
Cpsf3,0.17242649,0.13765068,-0.32475847,0.4296137688055073,599,503,0.7167549281236841,False
A630001G21Rik,0.07396886,0.08481155,0.19709383,0.4300301785527999,599,503,0.717302996114237,False
Chchd10,0.19468462,0.16382639,-0.2488317,0.43025954604656513,599,503,0.7175389118618376,False
mt-Nd2,0.16380791,0.18318914,0.16123585,0.4305022308322556,599,503,0.7175553528426727,False
Eef2,0.2305222,0.20400515,-0.1762188,0.4305107643066788,599,503,0.7175553528426727,False
Supt16,0.390272,0.34491304,-0.17819868,0.43053321170560366,599,503,0.7175553528426727,False
Ssr1,0.098613895,0.112660594,0.19193783,0.4308054160721714,599,503,0.7176505274116817,False
Btf3l4,0.10255006,0.08815061,-0.21805623,0.43089235478980237,599,503,0.7176505274116817,False
AU022252,0.14274253,0.1682495,0.23703384,0.43096179444774463,599,503,0.7176505274116817,False
Rpf1,0.105194464,0.08120697,-0.37297863,0.43097931426955916,599,503,0.7176505274116817,False
Crip2,0.23797916,0.2566605,0.10898173,0.4310739807251124,599,503,0.7176505274116817,False
Aldh16a1,0.12268239,0.1392102,0.18219717,0.43111800065834116,599,503,0.7176505274116817,False
Ehmt2,0.16946921,0.18147069,0.09865717,0.4314157823579401,599,503,0.7178621030022364,False
Gas2l1,0.0919248,0.11322487,0.3003699,0.4314983546682608,599,503,0.7178621030022364,False
Sbno2,0.43584624,0.46995717,0.108686045,0.4315090214737708,599,503,0.7178621030022364,False
Gm31333,0.12475855,0.14707486,0.23723666,0.4321660580393777,599,503,0.7188086085612153,False
Ldb2,1.4360228,1.3849905,-0.05219891,0.4323169520808732,599,503,0.7189130484980487,False
Meaf6,0.12429984,0.1456685,0.22869438,0.4328015166902569,599,503,0.7194541453056755,False
H2az1,0.09700499,0.07686519,-0.3353393,0.43281867638548543,599,503,0.7194541453056755,False
Rsrc1,0.6911616,0.7379401,0.094467394,0.433254799392223,599,503,0.7200080017678582,False
Babam1,0.122066975,0.12989661,0.08961971,0.4333283451816117,599,503,0.7200080017678582,False
Plac9a,0.117952794,0.092335895,-0.35290712,0.43376365493956137,599,503,0.7204947687061761,False
Rbms1,2.4848433,2.450237,-0.020232743,0.43399097877794457,599,503,0.7204947687061761,False
Sfi1,0.33820376,0.36318472,0.10278148,0.43401712291972794,599,503,0.7204947687061761,False
Trp53,0.13164249,0.15028417,0.19093207,0.434027996410122,599,503,0.7204947687061761,False
Slc30a6,0.18413752,0.20135814,0.12891313,0.4341112466074474,599,503,0.7204947687061761,False
Dctn5,0.14511037,0.11666785,-0.31450135,0.4341510757019936,599,503,0.7204947687061761,False
Ube2j1,0.38269573,0.34515873,-0.14889684,0.43472549717069164,599,503,0.7213013535813021,False
Nr1h5,1.6531864,1.6248735,-0.02492051,0.4351703544332972,599,503,0.7218926798486899,False
Mpc2,0.2483705,0.27681932,0.15639111,0.4354652454895285,599,503,0.7222350412997058,False
Col3a1,0.82172036,0.8720081,0.08568381,0.43571376435514586,599,503,0.7225003692619366,False
Srsf10,0.48202702,0.5154461,0.09668829,0.4359001155321519,599,503,0.7225161641078542,False
Xpot,0.20766371,0.2311001,0.15419835,0.43590037694889294,599,503,0.7225161641078542,False
Selenot,0.21280849,0.23738119,0.15757978,0.4360916058002664,599,503,0.7226863329265178,False
Tmem29,0.09899254,0.07558428,-0.3887829,0.43652331007570877,599,503,0.723242906422374,False
Rab2b,0.13693321,0.16212305,0.24345338,0.4366047251270361,599,503,0.723242906422374,False
Gab1,1.058216,1.0272676,-0.042817965,0.43712204229211826,599,503,0.7238570548764053,False
Pdlim1,0.5630655,0.6074241,0.10938258,0.43715288804300556,599,503,0.7238570548764053,False
Apc,0.5316842,0.57252437,0.10674807,0.4372748711373995,599,503,0.7239121421142584,False
Tex264,0.06946254,0.08216816,0.24202357,0.4375263989012843,599,503,0.7241288091136651,False
Abcf1,0.286641,0.30424517,0.08596027,0.43758323011513267,599,503,0.7241288091136651,False
Tmem181a,0.09664113,0.07256187,-0.412931,0.43805602353731854,599,503,0.7246569508851031,False
Caml,0.20552458,0.17318791,-0.24684171,0.43807999248973206,599,503,0.7246569508851031,False
Gm36251,0.10003289,0.119967386,0.26192847,0.4382275715485833,599,503,0.7247541515679853,False
Zfp523,0.11471061,0.123555,0.10706459,0.438439279364635,599,503,0.7249573494661442,False
Rpl36,0.19906306,0.15628454,-0.34885216,0.43862461722947665,599,503,0.7251168712707717,False
Gm9947,0.2526309,0.21918574,-0.20478988,0.4389696567300895,599,503,0.7254290143848018,False
Osgepl1,0.07924861,0.1028962,0.37631434,0.4389912344402146,599,503,0.7254290143848018,False
Atp1b3,0.19063742,0.2067655,0.117105156,0.4392568261346297,599,503,0.7256975055632489,False
A930037H05Rik,0.19808444,0.2300853,0.21595196,0.4393315781228492,599,503,0.7256975055632489,False
Tmed4,0.108661145,0.08042243,-0.43370065,0.43951772814091616,599,503,0.7258580574033345,False
Nectin3,0.48245147,0.44750053,-0.108471125,0.4397451308266854,599,503,0.7260866587506583,False
Pard3b,0.6077044,0.5703136,-0.091598764,0.44007655248612687,599,503,0.7264868841365153,False
Atp8b1,0.53617656,0.4971587,-0.10898063,0.4402047245619298,599,503,0.7265514871410492,False
Dimt1,0.099177316,0.11426575,0.20411901,0.44043123244186655,599,503,0.7266640481629068,False
Pura,0.45349732,0.41436657,-0.13015637,0.44066692388759165,599,503,0.7266640481629068,False
Meiob,0.118453726,0.10569173,-0.16431415,0.44072657223879774,599,503,0.7266640481629068,False
Nrxn2,0.094277106,0.11074145,0.23198871,0.44083155141450125,599,503,0.7266640481629068,False
Mettl6,0.09049398,0.11778725,0.3799206,0.4408568526818213,599,503,0.7266640481629068,False
Arhgef26,0.33126903,0.2889605,-0.19706738,0.4408629374131613,599,503,0.7266640481629068,False
Epm2aip1,0.15301503,0.12740867,-0.26402056,0.44101412404368756,599,503,0.7266640481629068,False
Uri1,0.34592006,0.37251663,0.106836386,0.4410166185829507,599,503,0.7266640481629068,False
Rhoq,0.13780339,0.12800473,-0.106334165,0.4410812300455287,599,503,0.7266640481629068,False
Klf6,0.12138141,0.1368564,0.17298122,0.44116344296556864,599,503,0.7266640481629068,False
Gpr108,0.15691108,0.1803318,0.2005872,0.4413482684138972,599,503,0.726695052370833,False
Narf,0.17231657,0.19494763,0.17792802,0.44143801132063365,599,503,0.726695052370833,False
Slc25a45,0.06671461,0.09126465,0.4514725,0.4414842098983166,599,503,0.726695052370833,False
Necap2,0.09414109,0.10989598,0.22302273,0.4416789440208525,599,503,0.726695052370833,False
Dgkq,0.13443336,0.10747016,-0.32268596,0.4418388584947055,599,503,0.726695052370833,False
Gm4756,0.17361249,0.1463855,-0.24594355,0.4418703437131144,599,503,0.726695052370833,False
Rpa1,0.25531188,0.27555174,0.1100211,0.44190389047989165,599,503,0.726695052370833,False
Plpp1,0.30353105,0.33288452,0.13313578,0.44208147693193456,599,503,0.726695052370833,False
Adam12,0.40725592,0.36163893,-0.171341,0.44216849955615456,599,503,0.726695052370833,False
Gm46329,0.09743807,0.08115315,-0.2635417,0.44223689935897326,599,503,0.726695052370833,False
Snx13,0.46056375,0.50102127,0.121445775,0.4422647871338524,599,503,0.726695052370833,False
Serpina3m,0.21818168,0.18079518,-0.27103716,0.44233588575803573,599,503,0.726695052370833,False
Psmd14,0.24734597,0.27690253,0.16278546,0.4423399908242558,599,503,0.726695052370833,False
Galnt7,0.11397485,0.13912807,0.28746948,0.44263603641860116,599,503,0.7270350356634029,False
Pnrc1,0.47974983,0.44743517,-0.100581944,0.44281494202011906,599,503,0.7271825169821234,False
Lamb1,0.4429834,0.47419122,0.098194845,0.4429335053320984,599,503,0.7272308658973688,False
Rxylt1,0.20523882,0.17498288,-0.22996841,0.44313555278182326,599,503,0.7274162363105366,False
Adora2a,0.10465133,0.087620914,-0.2559758,0.44331484521905407,599,503,0.7275641868438216,False
Strip1,0.15853383,0.16626981,0.06869317,0.44362112117068997,599,503,0.7278045237740747,False
Bud23,0.10479282,0.08803457,-0.25113595,0.44363966927110876,599,503,0.7278045237740747,False
Cog2,0.15165415,0.13665327,-0.15016066,0.44398317242054,599,503,0.7281293328211331,False
Rngtt,0.3498076,0.38084257,0.12259959,0.44401612256347534,599,503,0.7281293328211331,False
Gm15952,0.06759749,0.0723581,0.09804462,0.44427818206100755,599,503,0.7283722138225821,False
Pisd-ps1,0.11299855,0.13133061,0.21672085,0.4443678246109817,599,503,0.7283722138225821,False
Glyr1,0.3339676,0.36594003,0.13186136,0.44443201625277406,599,503,0.7283722138225821,False
Mtor,0.24868867,0.2723695,0.13117386,0.44456172822364626,599,503,0.7284384944387456,False
Psme3ip1,0.070270345,0.07765645,0.14399472,0.44531080843887216,599,503,0.7295194131421796,False
Ambra1,0.70820475,0.75332016,0.089084476,0.44544227051557306,599,503,0.7295883033735601,False
Hint2,0.20232493,0.17740257,-0.18954702,0.4457506421049744,599,503,0.7299468672640159,False
Atxn10,0.31594577,0.28324038,-0.15759729,0.44585119585835675,599,503,0.7299650397680961,False
Rps6ka5,0.16974187,0.18642591,0.13518384,0.44597387223264084,599,503,0.7300194177368805,False
Pkd2,0.47295415,0.4283044,-0.14303209,0.4463832420427838,599,503,0.7303628889163675,False
Miip,0.11668303,0.12114174,0.05405576,0.4465757279373662,599,503,0.7303628889163675,False
Pptc7,0.1332476,0.15449268,0.21328017,0.44659289731324503,599,503,0.7303628889163675,False
Eri3,0.3178599,0.33895043,0.09265505,0.4467335467995488,599,503,0.7303628889163675,False
Mcrip1,0.07848389,0.102317594,0.38215816,0.4467873031730075,599,503,0.7303628889163675,False
Spint2,0.10680933,0.12925033,0.27489594,0.4467977207342604,599,503,0.7303628889163675,False
Rcc2,0.13976616,0.10568477,-0.40291494,0.4468123351405089,599,503,0.7303628889163675,False
Emc10,0.09398101,0.07218097,-0.38028768,0.44703512038297843,599,503,0.7303628889163675,False
Mycbp2,1.5527694,1.6135364,0.05537893,0.4470830974852591,599,503,0.7303628889163675,False
Mto1,0.10833205,0.08613577,-0.330433,0.44716918301639996,599,503,0.7303628889163675,False
Slc6a13,0.40119705,0.36525688,-0.1353642,0.44723718093600096,599,503,0.7303628889163675,False
Ttyh2,0.17964485,0.16038232,-0.16353612,0.4472667841522159,599,503,0.7303628889163675,False
Capzb,0.262058,0.28445333,0.118262604,0.4474093052169609,599,503,0.7303628889163675,False
Gm38266,0.17722538,0.19985858,0.17330214,0.4474367747172697,599,503,0.7303628889163675,False
Esrp2,0.08675084,0.067537434,-0.36071792,0.4475992877388453,599,503,0.7304820375897956,False
Chd3,0.7381092,0.7855393,0.089837566,0.4478446631014482,599,503,0.7305601516730988,False
Ccp110,0.09999222,0.08387854,-0.2532373,0.4478681352138174,599,503,0.7305601516730988,False
Ddx18,0.16006032,0.1958394,0.29089084,0.44795009424171206,599,503,0.7305601516730988,False
Krr1,0.073676884,0.09634932,0.3866022,0.44800526948188557,599,503,0.7305601516730988,False
Yae1d1,0.11580586,0.09843457,-0.23425166,0.4482822564904779,599,503,0.7308657768156444,False
Parn,0.19683522,0.2293476,0.22044358,0.44845362285799306,599,503,0.7309991135679631,False
Hnmt,0.095540605,0.10960057,0.19787583,0.4488337001778273,599,503,0.7314725371382207,False
Fam228b,0.07506704,0.092125356,0.2950632,0.44902634150560616,599,503,0.7316403647535437,False
Fam120c,0.19971216,0.17291503,-0.20774697,0.449350781704866,599,503,0.731871544374156,False
Gulp1,0.32845867,0.29384017,-0.16062847,0.4496718590964436,599,503,0.731871544374156,False
Lrrc45,0.12087842,0.13695249,0.17997877,0.4498104640135435,599,503,0.731871544374156,False
Gata6,0.28287908,0.25803444,-0.13257279,0.44986864995893094,599,503,0.731871544374156,False
Abhd10,0.101814486,0.082740664,-0.29894805,0.4498874137169041,599,503,0.731871544374156,False
Mid2,0.11731463,0.13776067,0.2315987,0.44996015492262487,599,503,0.731871544374156,False
Nphp3,0.14364196,0.15998079,0.15531886,0.4500275512426568,599,503,0.731871544374156,False
Midn,0.09626653,0.07169174,-0.42471433,0.45005663598975765,599,503,0.731871544374156,False
Syde1,0.2679296,0.23367456,-0.1972744,0.45006474610080494,599,503,0.731871544374156,False
Tpk1,0.5215727,0.56420183,0.11332201,0.4500651237340092,599,503,0.731871544374156,False
Rps3,0.09834919,0.08580762,-0.1965932,0.4503923499745207,599,503,0.7321731822280424,False
2610005L07Rik,0.2829396,0.31523204,0.15586774,0.4504300704393104,599,503,0.7321731822280424,False
2700062C07Rik,0.20937021,0.18383937,-0.18751478,0.4509347945880937,599,503,0.7327550950840593,False
Mast2,0.31461632,0.28547573,-0.1401786,0.45096765778335124,599,503,0.7327550950840593,False
Hmgb1,0.26928768,0.24162145,-0.15633824,0.451492641035093,599,503,0.7334620646717817,False
Fip1l1,0.49184686,0.53480923,0.12079173,0.45173068161515495,599,503,0.7337026994386274,False
Zfp318,0.2564242,0.22044149,-0.21804474,0.45190953495270625,599,503,0.7338471254157379,False
Wtap,0.17811354,0.19014932,0.09428439,0.4521414620143279,599,503,0.734061854688293,False
Pycrl,0.082567215,0.06803643,-0.2788889,0.4522685693799051,599,503,0.734061854688293,False
Psme4,0.76622,0.8170894,0.09272359,0.45233173763804646,599,503,0.734061854688293,False
Nemf,0.5167501,0.47416973,-0.12403819,0.45240160137591,599,503,0.734061854688293,False
Gabbr1,0.14408277,0.16129981,0.16274013,0.4525790997189648,599,503,0.7342038675361338,False
Zfp141,0.19092986,0.16961148,-0.17071393,0.45323016660855053,599,503,0.7351139255666413,False
Ap2m1,0.098933734,0.080494165,-0.29724467,0.4533996967839167,599,503,0.7352323213837476,False
Brwd1,0.6201087,0.5746999,-0.10969406,0.45348336685348056,599,503,0.7352323213837476,False
Uba2,0.15447114,0.16082913,0.05815444,0.45365328461383914,599,503,0.7353617009235056,False
Prkci,0.13755313,0.11582353,-0.24786389,0.45391047554428954,599,503,0.7353915279253382,False
Naip2,0.14229386,0.123100854,-0.20887458,0.4539104798983995,599,503,0.7353915279253382,False
Abhd18,0.25720128,0.27650213,0.10435368,0.4540001969143871,599,503,0.7353915279253382,False
Pdzd11,0.07525935,0.056366753,-0.41638488,0.45417997677758815,599,503,0.7353915279253382,False
Tagln2,0.20521003,0.17985693,-0.1901525,0.45419632429823986,599,503,0.7353915279253382,False
Pklr,0.097763136,0.07851152,-0.31602472,0.4542124143068266,599,503,0.7353915279253382,False
Cep164,0.30277503,0.26323044,-0.20184831,0.45446204568805637,599,503,0.7355470716081767,False
Impact,0.34299976,0.29989043,-0.19371167,0.45449329401172556,599,503,0.7355470716081767,False
Pafah1b2,0.11127435,0.09221343,-0.27080455,0.45457890712255333,599,503,0.7355470716081767,False
Hnrnpc,0.62894946,0.668495,0.087959036,0.4548742482436019,599,503,0.7355964344906079,False
Dync1li2,0.2804724,0.2984,0.08935785,0.45488724210316267,599,503,0.7355964344906079,False
Ireb2,0.38993314,0.4235085,0.11913475,0.45498139494107315,599,503,0.7355964344906079,False
Mmp14,0.1301863,0.14511226,0.15647784,0.45503097788983393,599,503,0.7355964344906079,False
Glis3,0.5548768,0.5997346,0.112137206,0.45506014721918975,599,503,0.7355964344906079,False
Ccdc91,0.14576975,0.13184139,-0.14478344,0.45551887690899606,599,503,0.7357966073719846,False
Plod3,0.0871076,0.0703869,-0.30709872,0.4555472892083592,599,503,0.7357966073719846,False
Ythdc2,0.18832584,0.20656103,0.13326955,0.4556410112291953,599,503,0.7357966073719846,False
B230307C23Rik,0.30114114,0.329551,0.13002077,0.45564536081746687,599,503,0.7357966073719846,False
Slu7,0.10531317,0.116472736,0.14517528,0.4556707156238561,599,503,0.7357966073719846,False
Rbm48,0.15156609,0.12218758,-0.31062067,0.45572500657573656,599,503,0.7357966073719846,False
Nhej1,0.08083739,0.05847229,-0.46658805,0.45598840620670855,599,503,0.7360287673814836,False
Pm20d1,0.1927181,0.16625537,-0.21297207,0.4560491970442133,599,503,0.7360287673814836,False
Slc26a1,0.100327305,0.08850679,-0.18066248,0.45616957303302863,599,503,0.7360774601442582,False
Atf5,0.28392547,0.24038166,-0.24009344,0.45695438252836107,599,503,0.7370812425270787,False
Cep85,0.4465798,0.4796,0.10289135,0.45703554304323823,599,503,0.7370812425270787,False
Luzp1,0.5181823,0.5569669,0.104112566,0.4570626332337032,599,503,0.7370812425270787,False
Nhsl2,0.27098942,0.29528937,0.12384907,0.4574485231991975,599,503,0.7373581254391295,False
Mios,0.16178668,0.14190567,-0.1890358,0.45750257251434434,599,503,0.7373581254391295,False
Pdcd6ip,0.23983575,0.26015824,0.11729559,0.45750541533067557,599,503,0.7373581254391295,False
Foxp4,0.13611996,0.12121056,-0.167233,0.4582388389167874,599,503,0.7383943375910319,False
Bcl2,0.6473727,0.60777944,-0.091034174,0.4584008265113618,599,503,0.7385095250410093,False
