gene,mean_control,mean_7dpi,log2FC,pval,n_control,n_7dpi,FDR,significant
Rsf1,0.48990634,0.5155702,0.07364833,0.31046285889224967,1503,1879,0.533559285131404,False
2310033P09Rik,0.100183785,0.085336246,-0.23116823,0.31064218284587286,1503,1879,0.5337508541427776,False
Banp,0.2603979,0.23425794,-0.15255807,0.3108239785461929,1503,1879,0.5339465855523813,False
Ccny,0.45022517,0.47549182,0.07875672,0.31112995656241293,1503,1879,0.5342509170206384,False
Zfp326,0.33311215,0.3017997,-0.14237165,0.3111604564044764,1503,1879,0.5342509170206384,False
Ubald2,0.07254401,0.08204772,0.1773768,0.3112640633359869,1503,1879,0.5342509170206384,False
Mmut,0.14513971,0.15088007,0.055922184,0.31127281371797433,1503,1879,0.5342509170206384,False
Wdr61,0.114893116,0.12492959,0.12072214,0.3113800277463675,1503,1879,0.5343183460412144,False
Nfe2l1,0.27375743,0.24490686,-0.16060281,0.3116932617298134,1503,1879,0.5347391923155316,False
Slc25a44,0.097244374,0.10239424,0.07437326,0.31231936857093623,1503,1879,0.5356965009112483,False
Tob1,0.25204244,0.22967088,-0.13404287,0.3126020262957694,1503,1879,0.5360644296582782,False
Zmym2,0.48204696,0.5082245,0.07627689,0.31323172457220094,1503,1879,0.5370271895128449,False
Tatdn3,0.077095665,0.088663265,0.20144284,0.3133157120316543,1503,1879,0.5370290439449931,False
Zdhhc17,0.2636673,0.2845149,0.10974555,0.3133693505857511,1503,1879,0.5370290439449931,False
Cct2,0.16818482,0.14415385,-0.2222952,0.31360786787879746,1503,1879,0.5373207337692487,False
Mier3,0.084079,0.090521716,0.10639648,0.3137247290431169,1503,1879,0.5374039021457224,False
Celsr1,0.09289494,0.10079571,0.117640726,0.3144083235470938,1503,1879,0.5384576253040365,False
Rcbtb1,0.17638639,0.1843218,0.063452356,0.3146232022098646,1503,1879,0.5387083388295156,False
Cxcl10,0.12372082,0.13343886,0.10900565,0.314737375581976,1503,1879,0.5387865497993087,False
Ocel1,0.12396569,0.10248683,-0.27425867,0.31551317110719135,1503,1879,0.539997085276146,False
Zcchc9,0.20763665,0.18350598,-0.17814273,0.31574048383805564,1503,1879,0.540258994926699,False
2210016L21Rik,0.086766206,0.09733865,0.16569905,0.3158035670827565,1503,1879,0.540258994926699,False
Fbxo42,0.2725012,0.24544822,-0.15078554,0.3158724170929743,1503,1879,0.5402592808987466,False
Magt1,0.30722955,0.3156635,0.03905793,0.3159749521139136,1503,1879,0.5402837838994402,False
Ermp1,0.08901949,0.09819092,0.14131714,0.31607018182456625,1503,1879,0.5402837838994402,False
Cwc27,0.39611918,0.41408393,0.06397284,0.31609280110669,1503,1879,0.5402837838994402,False
Cdc5l,0.25104064,0.22401166,-0.16427772,0.3164568685877365,1503,1879,0.5406835376016026,False
Mid2,0.09658506,0.08732749,-0.14520597,0.3164641504090743,1503,1879,0.5406835376016026,False
Cep170,0.34214383,0.31390852,-0.12422084,0.31660060580269567,1503,1879,0.5406846021308696,False
Nom1,0.15080361,0.16477233,0.12772202,0.31660428900814985,1503,1879,0.5406846021308696,False
Slc25a16,0.065713465,0.072085105,0.1333183,0.31670131901567644,1503,1879,0.5406846021308696,False
Mbtps2,0.2047061,0.17980905,-0.18699096,0.3167704834739711,1503,1879,0.5406846021308696,False
Glyr1,0.41134933,0.38073772,-0.1115384,0.31680845807541036,1503,1879,0.5406846021308696,False
Gab1,0.33311915,0.30275562,-0.13784112,0.31737780257628945,1503,1879,0.5415387841789789,False
1810008I18Rik,0.30962178,0.27968743,-0.1466417,0.3177733501039266,1503,1879,0.5419926389219458,False
Usp12,1.3864462,1.349947,-0.038486097,0.3177815981067905,1503,1879,0.5419926389219458,False
Rnf135,0.20445961,0.18256103,-0.16335246,0.3179668130500698,1503,1879,0.542100003424683,False
Pcif1,0.12919597,0.13647535,0.07901986,0.31808131800843387,1503,1879,0.542100003424683,False
Vamp1,0.08654513,0.07082386,-0.2888476,0.31810933437893363,1503,1879,0.542100003424683,False
Psma6,0.19431584,0.2009648,0.048514813,0.31812021558712644,1503,1879,0.542100003424683,False
Snapc1,0.15272167,0.13505869,-0.17719492,0.3184950927208461,1503,1879,0.54262126907996,False
Ddx3y,0.49388227,0.5172255,0.06661315,0.3187625342725,1503,1879,0.5427811931060055,False
Dock11,0.5836734,0.61004144,0.06373525,0.31878313365537425,1503,1879,0.5427811931060055,False
Capn7,0.25039795,0.26494348,0.081430286,0.31887446929727525,1503,1879,0.5427811931060055,False
Manbal,0.10778013,0.1037558,-0.05484733,0.3189431347434223,1503,1879,0.5427811931060055,False
Bcat2,0.26383698,0.28558,0.11420652,0.3189872933158716,1503,1879,0.5427811931060055,False
Caap1,0.21230431,0.2237616,0.07579412,0.31900298191317866,1503,1879,0.5427811931060055,False
Thrap3,0.66253865,0.6311698,-0.06996565,0.31915547154557555,1503,1879,0.5428950057029992,False
Ctdspl2,0.3746344,0.3456606,-0.11609488,0.31920790762476114,1503,1879,0.5428950057029992,False
Gna13,0.3267251,0.34841415,0.09269844,0.31931301866591555,1503,1879,0.5429563780428214,False
Psmc2,0.13531415,0.15094349,0.15758549,0.31942050025957724,1503,1879,0.5430217538452203,False
Rwdd3,0.07821618,0.083398275,0.09243601,0.32075883829544294,1503,1879,0.5451791318133005,False
Iars,0.14517592,0.12904756,-0.16977525,0.3208818718175218,1503,1879,0.5452165081914,False
Ndufs5,0.084829025,0.0692769,-0.29180226,0.32091945498680163,1503,1879,0.5452165081914,False
Gm37376,0.6955139,0.6607119,-0.074047126,0.3212192274800718,1503,1879,0.5453921392455039,False
Akap7,0.19710396,0.21461128,0.12270937,0.3212343828456776,1503,1879,0.5453921392455039,False
Zscan21,0.08697983,0.09470681,0.12265219,0.3213158968404566,1503,1879,0.5453921392455039,False
Eml3,0.09586674,0.10565563,0.14012812,0.3214149249302404,1503,1879,0.5453921392455039,False
Gnb1,0.5664893,0.5332083,-0.08733347,0.32141594326096246,1503,1879,0.5453921392455039,False
Gm26549,0.06930534,0.08523126,0.29802772,0.3214446599668914,1503,1879,0.5453921392455039,False
Mybbp1a,0.07625439,0.06286676,-0.27812064,0.32150818073752885,1503,1879,0.5453921392455039,False
Gm10785,0.1291056,0.13885699,0.1049698,0.32162215744240596,1503,1879,0.5454678504618296,False
Sqor,0.17423783,0.18587677,0.093236685,0.3218572778507489,1503,1879,0.545731586788353,False
Ssbp1,0.34718814,0.31986323,-0.118227035,0.32191642037858603,1503,1879,0.545731586788353,False
Ctdsp1,0.09589346,0.084109515,-0.18895286,0.32216255630418955,1503,1879,0.5459504855578989,False
Gm42984,0.08429278,0.09635056,0.19267012,0.32219527047261354,1503,1879,0.5459504855578989,False
Hspa4l,0.19516438,0.17520197,-0.15558663,0.32225376359589686,1503,1879,0.5459504855578989,False
Aspa,0.19179538,0.17436795,-0.13735792,0.32327738086562985,1503,1879,0.5475667265049622,False
Egln1,0.07578943,0.084429845,0.15556191,0.32348776682524627,1503,1879,0.5478051181587485,False
Nr1d2,0.07947288,0.08377194,0.07591145,0.3238111802684016,1503,1879,0.5482347705534324,False
Parp2,0.20446907,0.22111446,0.112857684,0.3239710731197485,1503,1879,0.5482355736975943,False
Pbrm1,0.59906584,0.62421185,0.05931145,0.32399470487131166,1503,1879,0.5482355736975943,False
Xylb,0.24688677,0.263015,0.09125959,0.32402074524791713,1503,1879,0.5482355736975943,False
Wnt5b,0.13969862,0.12101946,-0.20691946,0.3241778413279608,1503,1879,0.5483834193302666,False
Rab21,0.3244051,0.3379189,0.05886276,0.324545548890246,1503,1879,0.5488873978866211,False
D5Ertd579e,0.39864716,0.42466134,0.09117822,0.3253182777725431,1503,1879,0.549937919632631,False
Scarb2,0.85513574,0.88654774,0.05203896,0.32536324020691176,1503,1879,0.549937919632631,False
Hs2st1,0.4065373,0.42977458,0.08017327,0.32537644011826394,1503,1879,0.549937919632631,False
Slc44a1,0.31434527,0.33568612,0.09473364,0.32554538048880854,1503,1879,0.5501052551933336,False
Rps27a,0.16166912,0.1474121,-0.13310285,0.3257063525928997,1503,1879,0.5502590570222828,False
Socs5,0.17336223,0.15489732,-0.16237833,0.325926774601243,1503,1879,0.5505132078620093,False
Wdr48,0.19942494,0.21283893,0.093870625,0.32679033427876114,1503,1879,0.5516863050366061,False
Golga1,0.3758324,0.38913038,0.05015106,0.3268314274477008,1503,1879,0.5516863050366061,False
Mitd1,0.21945517,0.19602387,-0.16281837,0.32683170372115233,1503,1879,0.5516863050366061,False
Fig4,0.14259106,0.1539962,0.1109363,0.32729044202241464,1503,1879,0.5522326673470112,False
R3hcc1l,0.4918235,0.45886332,-0.10005512,0.327295791402462,1503,1879,0.5522326673470112,False
Lin54,0.079572,0.09085072,0.1910122,0.3276358604909302,1503,1879,0.5526795434912121,False
Snhg9,0.14219213,0.12318494,-0.20685922,0.3277411916411699,1503,1879,0.5526795434912121,False
Masp2,0.5090197,0.5341814,0.06959497,0.3277714302550857,1503,1879,0.5526795434912121,False
Pld3,0.104960114,0.08954324,-0.22894835,0.3278889528083003,1503,1879,0.5527592162001908,False
Sppl2b,0.07428745,0.085436545,0.20148173,0.3281231500868378,1503,1879,0.5530355043032068,False
Rbbp4,0.3589992,0.33396438,-0.10425629,0.3283559596708998,1503,1879,0.5532472217061075,False
Galt,0.1197794,0.121916346,0.025490725,0.32840149835678034,1503,1879,0.5532472217061075,False
Wbp2,0.13955836,0.14551519,0.060258888,0.32845976676424127,1503,1879,0.5532472217061075,False
Khdc4,0.43382075,0.45512614,0.06915177,0.32853208573666015,1503,1879,0.5532505644197321,False
Snx9,0.7664444,0.7284273,-0.0733863,0.32883090147991223,1503,1879,0.5536352463700748,False
Lrp12,0.09248769,0.105167404,0.1851664,0.32913665575395135,1503,1879,0.5538444963985057,False
Scimp,0.16383992,0.14857033,-0.14105044,0.32915186973201815,1503,1879,0.5538444963985057,False
Cenpj,0.08405641,0.09225554,0.13412546,0.329229133708288,1503,1879,0.5538444963985057,False
Fbxl6,0.108655855,0.09160988,-0.24594396,0.32923682496305784,1503,1879,0.5538444963985057,False
Snrnp200,0.16613558,0.14307202,-0.21547957,0.3293938475759428,1503,1879,0.5539901657114318,False
Zcchc8,0.36239484,0.32951966,-0.13715817,0.32961940389265,1503,1879,0.5542510113338146,False
P4ha1,0.5374014,0.55986065,0.05905691,0.3297779356946223,1503,1879,0.5543990686415685,False
Dhx40,0.31763712,0.33681554,0.08455328,0.3299356659336057,1503,1879,0.5544837778889674,False
Ppme1,0.16667175,0.18216051,0.12812714,0.33002741304917027,1503,1879,0.5544837778889674,False
Phlpp2,0.12554388,0.1361547,0.11696561,0.3301040299394773,1503,1879,0.5544837778889674,False
Rpl35,0.09988708,0.088592105,-0.17293598,0.33011028881948057,1503,1879,0.5544837778889674,False
Eftud2,0.14801525,0.1330214,-0.1539776,0.3304822227187795,1503,1879,0.5549900008338855,False
Zzef1,0.5386788,0.558993,0.053395133,0.3307178832596346,1503,1879,0.5552672080512883,False
Rnf19a,0.23561133,0.25140032,0.093539104,0.3308549901300064,1503,1879,0.5553788630735447,False
Plcb2,0.27056047,0.24413049,-0.14824076,0.33094842914818345,1503,1879,0.555417184484662,False
Csnk1a1,0.93086565,0.89694333,-0.05355022,0.3315470274922725,1503,1879,0.5563030968972303,False
Prpf31,0.09769995,0.109744884,0.16756208,0.33167318502841703,1503,1879,0.5563349236486296,False
Plekha8,0.11273758,0.121425055,0.10700614,0.3317500162039798,1503,1879,0.5563349236486296,False
Nit1,0.25249973,0.2659429,0.074805886,0.3317908746878455,1503,1879,0.5563349236486296,False
Wbp11,0.2317988,0.20536987,-0.17456844,0.33187695502167325,1503,1879,0.5563349236486296,False
Ube2k,0.55290794,0.5786764,0.06570587,0.3319196283604142,1503,1879,0.5563349236486296,False
Hspbap1,0.088055454,0.096215434,0.12771715,0.3324738203715004,1503,1879,0.5569646015359031,False
Mrpl38,0.10541937,0.1043076,-0.015281073,0.33248892291778875,1503,1879,0.5569646015359031,False
Zcrb1,0.20311683,0.18319641,-0.14884135,0.3325077255037632,1503,1879,0.5569646015359031,False
Tia1,0.3517468,0.32470435,-0.11537642,0.33266637608941085,1503,1879,0.5571117126504803,False
Gtf2i,0.38814485,0.41086444,0.08204685,0.33279464277896276,1503,1879,0.557207888484317,False
Dcun1d4,0.079788834,0.08433965,0.07992678,0.3334751157642122,1503,1879,0.5582284019155763,False
Rnf31,0.17051017,0.15486784,-0.13873482,0.3336377974167589,1503,1879,0.5583818966979203,False
Dop1b,0.30780664,0.32433543,0.07543834,0.333765712138958,1503,1879,0.5584771520283012,False
Trir,0.18128724,0.19895743,0.13411167,0.33411793599830897,1503,1879,0.5589476147517436,False
Rab12,0.22088051,0.19573434,-0.17428537,0.3344122022339582,1503,1879,0.5593209404151213,False
Tmem245,0.3175025,0.33389258,0.07259387,0.3345795215593972,1503,1879,0.5594818275055736,False
Ppp3r1,0.071098916,0.080163054,0.17288084,0.33498436783442875,1503,1879,0.5600397528981119,False
Gpt,0.17237632,0.18552555,0.10599704,0.33541178665274196,1503,1879,0.5606038029376276,False
Poglut1,0.104157336,0.09019136,-0.20748909,0.33546428940089157,1503,1879,0.5606038029376276,False
Picalm,0.98849005,1.0230448,0.049566083,0.33567523803252775,1503,1879,0.5608371755233355,False
Slc25a32,0.09459127,0.10357843,0.13081248,0.33588689885133605,1503,1879,0.5610716386418793,False
Trappc11,0.19769858,0.17575325,-0.16966005,0.3361436751791884,1503,1879,0.5612842975043756,False
Sh2b3,0.11820024,0.12949802,0.13159057,0.3361569190876066,1503,1879,0.5612842975043756,False
Pacs2,0.19130148,0.1680813,-0.18658468,0.33704862565115945,1503,1879,0.5626537541112098,False
Emc3,0.14095992,0.15655655,0.15129702,0.3380778498706909,1503,1879,0.5642521466333238,False
Qdpr,0.20269424,0.17982449,-0.17262512,0.33877461652911867,1503,1879,0.5651340313774093,False
Slc4a1ap,0.16781242,0.18094742,0.108658604,0.3388087206414928,1503,1879,0.5651340313774093,False
Eif2a,0.15989801,0.17572288,0.13606882,0.3388217762491561,1503,1879,0.5651340313774093,False
Dip2a,0.09358882,0.07868494,-0.24995703,0.3392005364295809,1503,1879,0.5656458383623243,False
Myef2,0.12978925,0.14275259,0.13724509,0.33976161491062307,1503,1879,0.5664613952706573,False
2310015A10Rik,0.071217194,0.08092188,0.18406159,0.34013329129860526,1503,1879,0.5669608962396332,False
Rasa4,0.4148116,0.3871996,-0.09935399,0.3404742403759917,1503,1879,0.5673235305025559,False
Pkd1,0.11371725,0.12398499,0.12460948,0.34049509121568344,1503,1879,0.5673235305025559,False
Bbs7,0.076944396,0.08455013,0.13582215,0.3406768478871087,1503,1879,0.5674055565000705,False
Csf3r,0.4284444,0.40085143,-0.096017145,0.34070594767209306,1503,1879,0.5674055565000705,False
Ncstn,0.2427706,0.2181973,-0.1538935,0.34076072322734974,1503,1879,0.5674055565000705,False
Ltbr,0.13087143,0.11201382,-0.22428806,0.3414586933556959,1503,1879,0.5684474247483395,False
Icos,0.14762829,0.12743902,-0.2120074,0.34161536546462945,1503,1879,0.5685879104411289,False
Fndc4,0.0812171,0.08530621,0.07078215,0.3422229025293331,1503,1879,0.5693901234049321,False
Cdc37l1,0.61761016,0.58616906,-0.07536715,0.34224211841577923,1503,1879,0.5693901234049321,False
Dcaf11,0.27269867,0.28847814,0.08112532,0.34240206049776944,1503,1879,0.5695357597537438,False
Ppargc1b,0.38269725,0.39854476,0.05852326,0.342721997710013,1503,1879,0.5699474067625713,False
Gm47167,0.07630439,0.09199039,0.2693951,0.3433300036719723,1503,1879,0.5708378374305082,False
Zfp945,0.13298005,0.13982348,0.07234379,0.34359840848937173,1503,1879,0.5711375164217782,False
Phf20l1,0.9566697,0.9220501,-0.053170096,0.3436606651190899,1503,1879,0.5711375164217782,False
Sem1,0.16987018,0.15064536,-0.17316808,0.3437835718033211,1503,1879,0.5711375164217782,False
Chp2,0.12925442,0.1109074,-0.22067349,0.3438006789037783,1503,1879,0.5711375164217782,False
Hebp1,0.3232634,0.3396293,0.071229115,0.3438806212817872,1503,1879,0.5711496974245225,False
Epha1,0.08380278,0.0841549,0.0060418085,0.3441751023895999,1503,1879,0.5715181244240222,False
Pgrmc1,0.2508491,0.22434905,-0.16100666,0.34429068113329675,1503,1879,0.571589383240716,False
Mapk8,0.21834147,0.23203069,0.08769057,0.3443684977553798,1503,1879,0.5715979327587715,False
2810013P06Rik,0.2205239,0.24135855,0.13018656,0.3444761448586793,1503,1879,0.5716208499036574,False
Afg3l2,0.16431047,0.17959715,0.1282653,0.344527644214752,1503,1879,0.5716208499036574,False
Ndufb11,0.1258469,0.1068288,-0.236165,0.3446128446332687,1503,1879,0.5716416355726047,False
Tbp,0.086320765,0.094582975,0.131727,0.3450773930880706,1503,1879,0.572291539960102,False
Mdm4,0.6352746,0.5991842,-0.08436703,0.34521451820875326,1503,1879,0.5723982715493366,False
Lair1,0.9184038,0.8847195,-0.053902507,0.34552436409123977,1503,1879,0.5725607369041377,False
Hyou1,0.10924207,0.09308899,-0.23061714,0.3455253716479375,1503,1879,0.5725607369041377,False
Rab7,0.3225864,0.29699448,-0.119210936,0.34553086932163,1503,1879,0.5725607369041377,False
Fbxw2,0.33755717,0.3141305,-0.10373588,0.34578693582779796,1503,1879,0.57286437178211,False
Crlf2,0.07651074,0.08260521,0.11043154,0.34618055305469075,1503,1879,0.5733957107450406,False
Ndufab1,0.109482065,0.09319475,-0.2321438,0.3463718625254739,1503,1879,0.5735918043421848,False
Ldlrad4,0.26908544,0.2868259,0.09207786,0.3465321685886751,1503,1879,0.5737364845545186,False
Hsd17b4,0.60527116,0.5738645,-0.07685843,0.3467564779600676,1503,1879,0.5739870487445058,False
Ranbp9,0.6320809,0.658156,0.058311198,0.346911610084336,1503,1879,0.5740876796172769,False
A130071D04Rik,0.18137066,0.20035772,0.14356165,0.34699634591121675,1503,1879,0.5740876796172769,False
Las1l,0.14168593,0.11932214,-0.24764407,0.3470844783951822,1503,1879,0.5740876796172769,False
Strn3,0.98811007,1.0191679,0.04464359,0.34710920471138684,1503,1879,0.5740876796172769,False
Tmc6,0.16194016,0.14237128,-0.18568021,0.3472413780701118,1503,1879,0.5741855538994113,False
Cyth3,0.2107624,0.22605057,0.1009818,0.3475401877504244,1503,1879,0.5745588728131228,False
Ccdc88b,0.15875772,0.13813181,-0.20064555,0.34771617311727454,1503,1879,0.5747290224291829,False
Rbm17,0.20675497,0.18694918,-0.14520198,0.34793970248539563,1503,1879,0.5749776680147315,False
Sntg2,0.25259194,0.22101569,-0.19257815,0.3480743090216968,1503,1879,0.5750792931662816,False
Glyctk,0.21818826,0.19195218,-0.18473613,0.3482139220991325,1503,1879,0.5751891455757614,False
Gm19710,0.09373062,0.105335124,0.16822481,0.34867903450331805,1503,1879,0.5758207588306701,False
Nrde2,0.08606389,0.07846857,-0.13313115,0.3487427021445858,1503,1879,0.5758207588306701,False
2700097O09Rik,0.15154712,0.12923564,-0.22959822,0.34892042043666427,1503,1879,0.5759725535190545,False
Tlr7,0.16999717,0.1832636,0.108348176,0.3489810818804747,1503,1879,0.5759725535190545,False
Mob4,0.2655409,0.27812386,0.06676883,0.34943441158613897,1503,1879,0.5765997653737296,False
Psmb7,0.14324474,0.15339208,0.09867516,0.3495646439427479,1503,1879,0.5766936848266894,False
Ndfip1,0.89804524,0.8685332,-0.04820172,0.3498476002088402,1503,1879,0.5770394680735452,False
Mapk14,0.84307444,0.80736774,-0.062426463,0.34993692551451516,1503,1879,0.5770657979239363,False
Acaa1b,0.37495965,0.39814794,0.086546876,0.35007389491706753,1503,1879,0.5771706680816712,False
Cd86,0.566244,0.5350848,-0.08164153,0.35039675829625383,1503,1879,0.5775819154983933,False
Nkap,0.093432054,0.09773621,0.064907685,0.35100991524606884,1503,1879,0.5784714002358218,False
Tubgcp2,0.095567554,0.08071894,-0.24333629,0.35119249258134533,1503,1879,0.5786510571103608,False
Med6,0.16832647,0.14817579,-0.18383576,0.35145640480557194,1503,1879,0.5788007496002674,False
Usp40,0.5356372,0.50558186,-0.08329546,0.3514871723627161,1503,1879,0.5788007496002674,False
Rpl18a,0.121372335,0.10479189,-0.21172465,0.3515040911315125,1503,1879,0.5788007496002674,False
Srsf9,0.07672436,0.089755885,0.2260492,0.35167089454726985,1503,1879,0.5789542186079583,False
Kif1c,0.15422305,0.1572469,0.02799523,0.3518510529348806,1503,1879,0.5790356924113531,False
Ipo7,0.23533024,0.25571468,0.11979935,0.35193549618132625,1503,1879,0.5790356924113531,False
Sub1,0.114742875,0.09443788,-0.28069693,0.35199347179529417,1503,1879,0.5790356924113531,False
Rnf11,0.16526556,0.18018015,0.12458171,0.3520415861799481,1503,1879,0.5790356924113531,False
Crls1,0.09454678,0.10397935,0.13705853,0.3520884460721462,1503,1879,0.5790356924113531,False
Hectd2os,0.12844792,0.13792802,0.10265496,0.3523339637254459,1503,1879,0.5793183442024158,False
Scaf8,0.6595857,0.68366927,0.051730704,0.3527827081771404,1503,1879,0.579792392981945,False
Rasa1,0.7235766,0.74918133,0.050162356,0.3528544272426981,1503,1879,0.579792392981945,False
Kdm4b,0.11232739,0.12145696,0.11263899,0.3528593648264955,1503,1879,0.579792392981945,False
Kyat1,0.47664168,0.5010878,0.07214356,0.35291710877161864,1503,1879,0.579792392981945,False
Fam207a,0.12012005,0.13137512,0.12911224,0.35301220795667965,1503,1879,0.5798275272055214,False
Ptpra,0.44476622,0.46529922,0.06509724,0.3531621548533893,1503,1879,0.5798303865057189,False
Polr3g,0.08965076,0.07913394,-0.17980555,0.3532236295129618,1503,1879,0.5798303865057189,False
Tent5a,0.35341322,0.37273622,0.07677776,0.3532538437941307,1503,1879,0.5798303865057189,False
Apom,0.13629663,0.11592673,-0.2333508,0.3533088027614939,1503,1879,0.5798303865057189,False
Aqp11,0.07090689,0.079145886,0.158377,0.3539662680187089,1503,1879,0.5807429271154552,False
Pdia4,0.20820355,0.22068267,0.08393941,0.3540365338893645,1503,1879,0.5807429271154552,False
Kcnq1,0.15513076,0.16799854,0.11489278,0.3540863308474095,1503,1879,0.5807429271154552,False
Gnpnat1,0.096095406,0.103743136,0.1103659,0.35425749944501295,1503,1879,0.5807683435934873,False
Pik3r4,0.09674042,0.08213521,-0.23585308,0.3544492979107128,1503,1879,0.5807683435934873,False
Abcd3,0.6525552,0.6801038,0.05964598,0.35445242871371085,1503,1879,0.5807683435934873,False
Eral1,0.09685047,0.088118486,-0.13616687,0.3544603819457478,1503,1879,0.5807683435934873,False
Sin3b,0.14517988,0.13103393,-0.14779398,0.354470991303373,1503,1879,0.5807683435934873,False
Ikbkg,0.18042603,0.19253623,0.09367224,0.3545947742538683,1503,1879,0.5808501654062741,False
Heatr1,0.20677492,0.18799657,-0.13728528,0.3550078801923735,1503,1879,0.5814057850495961,False
Metap1,0.1146308,0.124817036,0.122717425,0.3551116162725355,1503,1879,0.5814546156535729,False
Sdhaf3,0.0753526,0.08422923,0.1604622,0.35526207906715324,1503,1879,0.5815799196549901,False
Cirbp,0.1445781,0.14523411,0.0065267463,0.35539453508159213,1503,1879,0.5816756997402838,False
Oasl1,0.1853506,0.16750649,-0.14595696,0.3555115249869987,1503,1879,0.5817461317969069,False
Ms4a6d,0.2602546,0.23586303,-0.14191692,0.35569014322449644,1503,1879,0.5819173599425727,False
Hectd3,0.08973683,0.09486333,0.08006362,0.3558613074952861,1503,1879,0.58207632454937,False
Abca9,0.6480596,0.61036885,-0.086431414,0.3560416668250874,1503,1879,0.5822465369041098,False
Scaf4,0.4211155,0.44222182,0.07053798,0.35611341076095504,1503,1879,0.5822465369041098,False
Ttc38,0.11756871,0.12974906,0.14210488,0.35639696237136176,1503,1879,0.582515699738943,False
Ankrd52,0.10992214,0.11671268,0.08640304,0.3564261457975506,1503,1879,0.582515699738943,False
Pros1,0.3247691,0.29834625,-0.12238746,0.3568223451425725,1503,1879,0.5830420787061643,False
Phtf2,0.2252322,0.19677453,-0.19477698,0.35696175364901495,1503,1879,0.5831487339985777,False
Golga4,0.43263417,0.44807374,0.050577063,0.35706653842150327,1503,1879,0.5831987938587094,False
Tra2b,0.61435425,0.5832205,-0.075016834,0.3573442103988955,1503,1879,0.5835311519613271,False
Klf7,0.5362453,0.50046366,-0.09960845,0.3575578809032174,1503,1879,0.5837588815244309,False
Fam120a,0.50904816,0.5285155,0.05413329,0.35778301392568046,1503,1879,0.5840052267149621,False
Gjb2,0.092614636,0.076889694,-0.2681317,0.3579176434470155,1503,1879,0.5841037724801295,False
Zfp110,0.14868891,0.15809633,0.088449076,0.3582787309507115,1503,1879,0.5845717688567302,False
Fam104a,0.15501915,0.16323124,0.074423894,0.3583891347620364,1503,1879,0.5846306375027329,False
Setx,0.32071385,0.29144987,-0.13799374,0.35857336000465545,1503,1879,0.5848098797007298,False
Pgd,0.19342472,0.17186022,-0.17044303,0.35874297895302276,1503,1879,0.584939280719513,False
Fes,0.299565,0.27939582,-0.10052386,0.358826545854638,1503,1879,0.584939280719513,False
Prkaca,0.08405265,0.09226988,0.13441378,0.35887579058636787,1503,1879,0.584939280719513,False
Ube2l3,0.27993858,0.25826815,-0.1161974,0.35899434581722334,1503,1879,0.5849414162613387,False
Ddx31,0.15588157,0.13386421,-0.21952792,0.35902582732135047,1503,1879,0.5849414162613387,False
Rps21,0.2453442,0.21792601,-0.17089485,0.3592170306389805,1503,1879,0.5849520086730822,False
Snx6,0.6887435,0.64773345,-0.08855324,0.35929283993559336,1503,1879,0.5849520086730822,False
U2af2,0.30042353,0.2681757,-0.1637616,0.3593136735847601,1503,1879,0.5849520086730822,False
Rab5if,0.18079677,0.15664482,-0.20674886,0.35935536424518866,1503,1879,0.5849520086730822,False
Appbp2,0.29845437,0.2709362,-0.1395082,0.35942073322976587,1503,1879,0.5849520086730822,False
Ubxn6,0.10105534,0.10528602,0.05911106,0.3594785163902465,1503,1879,0.5849520086730822,False
Gtf3c1,0.27562693,0.28702778,0.05845274,0.3598688364562612,1503,1879,0.5854660325884076,False
Usp19,0.24840577,0.25864795,0.05826792,0.3604875119392269,1503,1879,0.5863512756232339,False
Psmb2,0.33657128,0.34797814,0.04807057,0.36077180490169003,1503,1879,0.5866923748928455,False
Arhgef1,0.5624017,0.58229345,0.05013661,0.3608791149695888,1503,1879,0.5867082387935179,False
Sertad2,0.2609929,0.23005635,-0.18194897,0.3609307357642808,1503,1879,0.5867082387935179,False
Tial1,0.4734516,0.49170014,0.0545505,0.3610235466009696,1503,1879,0.5867378548684353,False
Nelfa,0.10117674,0.105997674,0.06709014,0.3612277955671498,1503,1879,0.5869485312809751,False
Pnkp,0.160406,0.13840133,-0.21272731,0.3614062578123912,1503,1879,0.5871172292342564,False
Gart,0.1862416,0.16739862,-0.1538006,0.36192412961215725,1503,1879,0.5878371264772309,False
Clec4a3,0.27538973,0.2519472,-0.12830463,0.36245124896746506,1503,1879,0.5885717432654997,False
Ttc39c,1.4979883,1.4416615,-0.055290174,0.362694707825411,1503,1879,0.5888455256459614,False
4933406I18Rik,0.13606185,0.15374085,0.17611621,0.3627910667862555,1503,1879,0.5888804233059608,False
Klf3,0.58685005,0.5528211,-0.08616411,0.3630033696817292,1503,1879,0.5891034672821296,False
Prr13,0.14778854,0.12389048,-0.25428087,0.36316478302743194,1503,1879,0.5892123060167096,False
Nudt4,0.15328754,0.16316174,0.09000546,0.3632930977019895,1503,1879,0.5892123060167096,False
Xkr9,0.110466935,0.11358495,0.040121295,0.36329515435812887,1503,1879,0.5892123060167096,False
Smad2,0.3602288,0.32726243,-0.13842528,0.36384943212161625,1503,1879,0.5899896172064798,False
Ube4a,0.50907797,0.5273609,0.050894197,0.3640608947263625,1503,1879,0.5902108404611639,False
Aftph,0.6631142,0.6828122,0.0422253,0.3643101794863387,1503,1879,0.5904932767029755,False
